query_id,max_metric_value,max_metric_value_depth
1085678,10.33469537845413,9
1085741,4.833068920582828,10
1085928,11.25580192082118,11
1086192,8.30148742528466,19
1086332,12.910491873697161,11
1086340,11.990497293807817,13
1086366,11.148724987821542,13
1086468,13.630678014265037,15
1086686,11.776573300876441,19
1086708,13.315213137479308,0
1086713,11.045033719703376,4
1086763,11.223639114963508,4
1086892,12.696341174521239,7
1087071,9.464720516525471,7
1087139,6.2458770221086155,16
1087153,8.997023854194824,14
1087161,7.557096329235666,13
1087569,10.495938332469747,12
1087577,13.630678014265037,0
1087678,12.450488370301299,9
1087736,11.7213961094324,16
1087791,13.630678014265037,0
1087841,11.591679317227182,19
1087852,9.769558613996097,18
1088028,10.051155056836935,11
1088075,11.781351991858978,0
1088134,12.999748260693579,11
1088308,9.420452009510024,11
1088406,10.420452009510024,2
1088578,12.96401134759837,14
1088647,12.739553196619186,10
1088648,7.171055516233945,0
108871,11.684283383907852,0
1088837,10.206589940973284,11
1088964,9.195588635277392,0
1089001,7.183020685580039,0
1089029,12.829648018601056,12
1089032,13.630678014265037,0
1089136,13.630678014265037,13
1089424,6.456367439614134,15
1089441,8.372701737833076,0
1089490,5.818281904551781,3
1089577,9.54785556638833,11
1089830,8.798498606035398,0
1089861,9.510639452759188,0
1090039,8.929740961593007,10
1090132,12.577158540363829,13
1090280,9.87045873230197,0
1090401,8.684796543463063,0
1090562,12.981879804145976,11
1090652,7.164299780196734,0
1090662,8.740990686901457,6
1090682,11.246512968738196,12
1091173,10.669267192226599,18
1091254,13.630678014265037,0
1091399,12.027138822403142,18
1091458,12.540583192283167,13
1091482,10.440477575847131,0
1091494,9.375437688776424,0
1091634,13.630678014265037,0
1091922,13.341613187947148,11
1091923,6.8326241644062335,0
1091984,10.566261400379824,16
1092032,7.184678403122872,3
1092103,13.040583192283167,0
1092215,9.082113278949606,12
1092228,13.630678014265037,0
1092255,13.630678014265037,0
1092452,7.947030576986766,11
1092535,6.921790399541014,15
1092611,13.341613187947148,10
1092747,8.155407673745959,14
1092756,8.12950121167883,12
1092912,11.698443648240666,0
1093029,12.541507523010225,12
1093040,13.630678014265037,0
1093084,5.5872971931855915,4
1093086,7.607230138255402,18
1093186,12.49974826069358,3
1093221,8.903206826147914,0
1093230,5.5057272395982695,12
1093258,13.630678014265037,0
1093322,9.757507548908396,17
1093479,13.630678014265037,0
1093490,8.33355522065898,16
1093539,8.363851095092258,12
1093680,11.746512968738196,0
1094112,6.80541884523126,0
1094242,12.333081594026913,14
1094254,13.630678014265037,0
1094331,12.884536579405916,0
1094387,10.249539773184681,8
1094390,12.959005950371285,0
1094971,13.341613187947148,0
1094986,8.171055516233945,8
1095070,13.630678014265037,14
1095110,12.75151836596528,0
1095638,11.22260907079864,10
1095656,10.496845337185922,14
1095686,9.63575181487074,10
1095754,10.181028325490894,18
1095821,10.570595335185766,18
1095875,5.392789260714372,5
1095927,13.630678014265037,0
1096044,13.630678014265037,0
1096092,13.630678014265037,14
1096097,11.048705545818372,14
1096266,13.630678014265037,0
1096318,12.774470827157014,0
1096395,13.630678014265037,0
1096499,9.992678374944289,17
1096584,3.1750197435780025,20
1096713,6.333790762954012,11
1096895,13.630678014265037,0
1097016,9.891032442920261,0
1097114,12.276128544699848,0
1097182,13.341613187947148,12
1097191,11.002029251421908,13
1097213,12.672410835829051,13
1097262,10.691648379280307,0
1097337,12.387618019922474,12
1097422,7.350406725212233,0
1097445,9.599629600587912,12
1097525,13.200001456191645,11
1097611,9.758790740070442,11
1097908,12.999748260693579,14
1098006,13.052548361629261,14
1098036,9.596369643062454,4
1098356,10.120767129402722,8
1098736,6.333907355568279,12
1098814,8.43849898306653,16
1098828,13.297344680931705,11
1098851,5.024407690378696,0
1098854,11.398971460527664,17
1098921,10.720112918270354,11
1099107,12.609906634209775,0
1099487,10.063721458808363,0
1099528,11.148724987821542,15
1099683,6.949119036855944,0
1099776,12.684376005175144,10
1100035,11.056910523902207,19
1100039,3.7533279132226793,0
1100209,11.621427047379273,11
1100219,11.576320105378377,16
1100293,8.683740058545565,8
1100405,8.6566206351122,0
1100442,10.630942427015542,3
1100454,6.95980101503999,0
1100467,12.61289545345904,9
1100646,10.601998313475034,20
1100691,13.130678014265037,19
1100797,13.630678014265037,0
1100827,3.993566060880289,12
1100952,13.630678014265037,0
1101002,12.239264565980005,0
1101211,4.871887274194594,0
1101263,12.421618608057804,0
1101423,11.21804842974815,12
1101444,13.341613187947148,10
1101480,9.235078451310303,11
1101871,8.473342262307343,17
1101990,10.861841242640127,13
1102002,10.276659196618047,11
1102249,10.428983603430263,0
1102424,13.630678014265037,0
114451,13.014183141815327,8
114688,11.363905731162331,0
116491,13.274470827157014,13
117956,13.630678014265037,0
118658,9.130678014265037,12
119647,12.351042671841812,10
119755,5.093731132305302,19
1215,11.648724987821542,14
121719,13.297344680931705,12
128500,9.382179410963385,12
129341,13.630678014265037,0
129524,5.59932181752066,7
130670,13.630678014265037,13
131754,12.6401074981597,6
132263,12.954760380712607,15
135081,12.643541073585558,0
135243,10.857674280398495,0
135303,13.329648018601056,11
135321,13.630678014265037,0
135880,8.262495453772495,14
136341,13.630678014265037,0
137338,11.941316010832582,12
138272,4.80541884523126,7
138403,13.315213137479308,13
139574,13.630678014265037,0
13989,13.630678014265037,0
142831,10.620260448831495,17
144815,13.630678014265037,0
146055,13.040583192283167,0
147649,9.473971483411232,8
148186,13.008279854613816,18
149142,4.543559338088345,0
15177,9.050277088928338,7
152682,11.612228247157928,12
15486,9.386053486445807,15
154968,8.79895173983323,20
154970,12.0976528342245,11
155234,11.10490123698269,7
155778,13.630678014265037,17
157753,7.591464155427224,0
158129,12.887618019922474,0
159901,6.460534401855767,12
161000,12.841613187947148,10
162163,10.781921718271079,4
162879,7.917549086002367,0
162886,8.429881493404688,0
164510,6.674489091659804,0
165007,9.888148671840673,12
166158,9.366094100623366,0
166839,8.853231041302845,20
16973,12.954760380712607,0
170049,12.153730385048625,17
17006,8.993301648129783,4
171399,8.559160817757872,0
171782,12.049920054910537,13
173110,6.479241293388823,9
174352,9.559820735734423,0
175421,9.178618068704216,15
177615,11.51907842541213,13
178591,13.008279854613816,11
178862,13.630678014265037,0
179286,8.53584220780659,5
185276,12.774470827157014,0
186932,13.630678014265037,0
189052,13.630678014265037,0
190212,13.630678014265037,0
190383,11.539103991749236,3
191224,11.772820397938743,6
194724,12.368818507122123,11
194846,11.033513306533877,3
194947,11.000371533879074,0
195826,9.463023266059492,0
19607,7.325351790301071,14
197090,4.591666643783096,7
19767,11.617233644385012,6
200042,12.996314685267723,18
201114,13.630678014265037,11
202247,10.062783114231056,0
202415,9.796043997406672,0
203703,7.328471216014849,12
205886,13.630678014265037,17
20931,12.02280063147717,7
21070,7.532760767290031,3
211468,6.480524484550869,18
213265,12.540583192283167,0
213660,8.771286561334735,4
214319,7.906554505832165,8
216302,5.6009176106688585,0
21679,9.84740636151838,11
217136,13.315213137479308,11
218294,9.065902539944835,13
220320,13.315213137479308,18
222550,5.430060010413588,0
223041,13.329648018601056,10
224815,5.192810682005241,11
225882,11.672410835829051,7
22711,11.315836410664803,0
232217,4.4178134987528725,6
236157,13.341613187947148,17
239850,10.587118676176692,0
241855,11.507113256066038,17
241923,13.630678014265037,11
242858,13.630678014265037,0
243139,13.630678014265037,12
247083,8.779919154143506,0
247942,11.75742165316679,0
250155,13.630678014265037,0
252269,4.850671137962738,0
256192,9.877350101042358,20
258425,13.630678014265037,0
261701,12.60946187803318,17
263670,5.450383075589919,4
265864,13.341613187947148,16
268039,13.315213137479308,20
269228,13.630678014265037,0
269505,11.760855228592648,7
269938,7.75611424411607,14
270520,12.450488370301299,16
273645,13.630678014265037,0
277267,11.299625671660031,0
277623,11.333260111035813,6
278920,6.974235896161738,20
279717,12.856972399795954,8
281818,2.754494511770458,20
281914,13.630678014265037,0
283237,2.021911537850411,6
286520,12.918263640048993,12
290499,12.99974826069358,18
29416,11.688747925178308,13
294435,10.390211612636953,0
294715,4.986606288761281,17
29492,10.432705809495301,11
299023,8.298053849858803,0
302052,9.055368381897027,0
30211,10.766039142828634,7
306336,13.630678014265037,0
306782,6.014892310742426,15
31123,12.035577795056083,7
311298,12.13502349351557,8
3151,12.436053489179551,0
316762,9.831195622513606,19
317280,9.63944758018315,0
323382,13.243825207030495,0
323998,11.645643547304983,11
326645,12.306774164826367,14
329254,13.630678014265037,0
330967,1.9498282057830434,15
332019,11.157975954707304,12
334654,10.034303552283681,16
337194,9.324009144150052,0
340197,4.9326196672119895,11
341089,8.701584543746199,7
349916,11.159789797787548,6
353617,8.874525784951746,13
362023,4.48204564771079,9
363651,10.160256945435632,0
368043,8.192271652465802,16
37485,11.148724987821542,0
379119,13.630678014265037,19
38098,6.205449783178135,16
381403,9.788239064776521,7
388314,7.166494875183456,0
389504,7.02301713368329,15
390135,12.305962170593546,10
391417,11.423799689194276,16
391977,13.630678014265037,15
392514,10.549809941280254,13
393632,12.359481644494753,12
394782,12.567907573478065,0
398258,11.749946544164054,16
398447,11.60490123698269,0
400283,11.910936629873756,18
400868,8.593466719554796,0
401825,13.630678014265037,0
401855,5.3662106932376314,11
402572,4.543559338088345,0
404202,10.051381763081482,9
406541,13.630678014265037,0
407519,13.630678014265037,16
409387,8.735916886295753,0
410760,8.498485562365769,15
411284,13.329648018601056,18
413071,13.630678014265037,0
414370,11.75742165316679,19
417048,13.297344680931705,16
418353,4.112882780014953,12
421142,12.041481082257596,8
422398,12.66298135193439,14
422827,12.473440831493033,19
423752,10.383431905252769,6
424365,6.284695375720383,0
424474,2.263923995665121,19
425246,11.422609119299526,0
425375,12.351042671841812,11
425771,7.404912454235132,0
428021,11.728551890923297,13
428623,9.500371533879074,0
432793,10.743165289053945,8
434669,13.274470827157014,16
43762,13.008279854613816,11
440465,11.250963496158406,7
441793,8.869175541139924,0
442189,8.749984529361274,0
442850,3.209387569769561,0
443015,8.25596642397983,15
445494,10.151412749529243,20
446463,11.80858800790661,0
44686,7.932729780842272,12
446952,12.657975954707304,15
449124,13.341613187947148,0
450523,5.066611708871935,4
453347,10.247332251295576,10
453459,10.849876073294034,0
454741,9.923978206203177,6
455963,11.060287883382506,13
456357,6.9304121453228875,0
457394,7.806114246849815,7
457497,12.666414927360247,12
459691,7.0626250900563905,4
460734,13.630678014265037,11
46468,10.087118676176692,16
465250,8.72567293876261,0
467925,8.876362019503478,13
471007,11.961108424090712,0
472211,9.479155397647219,3
47228,13.630678014265037,0
473361,2.122398159651221,20
474427,12.45694146184908,0
477383,8.94615665835931,13
480154,13.630678014265037,0
482800,12.342511077921577,18
483241,7.995452032393595,2
483256,13.630678014265037,19
486358,4.210226004755012,0
488858,0.0,0
489917,5.894853749236579,0
490271,9.361614536395578,0
490883,8.823982703397421,7
490967,13.329648018601056,0
491022,13.630678014265037,0
491558,12.942795211366514,20
49325,9.621524487565472,12
495919,8.332179408229639,16
497954,9.739443082988906,15
501712,13.329648018601056,0
503016,1.4220590684115513,0
503383,13.630678014265037,0
504670,13.630678014265037,0
504829,11.148724987821542,4
507070,13.630678014265037,0
508422,13.130678014265037,14
512119,9.312605323594818,12
512185,11.397688269365618,11
512363,13.630678014265037,0
519469,10.648724987821542,5
520418,13.274470827157014,0
523315,9.145822064313885,18
529738,7.84822564407576,20
532888,7.050184467661042,6
533285,13.274470827157014,11
533371,12.609906634209775,13
536514,13.008279854613816,0
538225,13.329648018601056,17
539619,10.587118676176692,4
540262,7.640995184095701,0
540970,8.77375627311039,0
541135,4.885424265341916,15
541272,7.569694975805681,20
545525,12.149458374637318,11
545604,12.887618019922474,0
545760,6.043559338088346,11
546145,7.899859146463662,0
546364,12.077158540363829,15
547301,13.274470827157014,15
548254,11.521142913934336,11
549729,12.669941124053397,11
551309,13.630678014265037,0
554432,10.863827123745287,0
554729,11.322578132851765,15
556518,12.942795211366514,20
556731,12.985406000839125,0
556754,12.621427047379273,15
557266,8.038061274140283,0
559161,12.017616717241186,7
561707,11.131208666183236,0
563023,13.243825207030495,14
564328,13.630678014265037,18
564555,13.341613187947148,18
565683,13.630678014265037,0
56775,8.897106958806113,0
567862,11.38325338824387,20
567974,10.772998914947642,0
568707,4.825437686042677,12
569646,11.865384931696266,0
571100,13.274470827157014,8
574002,12.829648018601056,0
574972,13.329648018601056,14
576057,12.410936629873756,0
576286,8.730911489068669,14
581552,8.338382100877164,14
581877,12.692814977828087,0
584698,10.647824628441455,7
588217,9.507465390975335,12
589509,13.274470827157014,8
590866,9.728730407932199,5
593981,13.630678014265037,0
596088,12.108623443047728,13
596181,12.727588027273093,10
600134,7.466556751077204,0
60132,7.449119036855944,11
601337,8.553648739959561,2
602040,9.803983577812945,0
603889,12.63929550392688,14
604791,10.507619936637266,0
606624,12.973440831493033,11
607878,10.688747925178308,0
609949,11.034765800823264,19
611366,7.998681571737655,14
611468,7.684818934934552,0
613202,10.128538895754554,20
614598,10.125012699061402,6
617179,9.051912414999682,17
619248,8.271301664481664,5
619634,12.959005950371285,14
619828,3.7652930825687725,19
620623,11.710683434375692,17
622062,9.315508247102475,0
624080,13.630678014265037,0
625363,13.630678014265037,0
625590,13.130678014265037,0
628255,13.630678014265037,0
628474,11.707428375958736,8
633712,8.992245163212285,0
633824,12.365384931696266,4
634877,10.294620274432948,9
636551,12.540583192283167,0
636826,12.918263640048993,0
637185,9.455758180278888,0
63801,10.075153506830599,10
638851,13.243825207030495,0
640754,7.428576832450887,8
64151,11.359660161503655,15
64245,10.090466355860942,11
644423,11.448854624105437,15
645252,11.705678037148607,0
645328,8.50045742962068,10
645951,11.618524123871618,0
647136,8.98052448455087,0
647687,13.630678014265037,0
654870,13.630678014265037,0
655433,13.630678014265037,0
655500,7.7947061701745515,0
656220,7.474235896161738,5
656250,12.797344680931705,20
660043,6.233013962788095,10
661139,13.630678014265037,0
663130,13.341613187947148,19
663264,11.732078087616449,11
66388,9.25968863004487,8
667797,4.481953026443494,11
669666,2.8332474375917283,17
669979,10.216124473037622,12
671957,2.7201861405678747,0
673654,8.420630526518925,0
676272,12.648546470812642,0
676303,12.470119592561412,11
678761,13.630678014265037,0
679224,12.959005950371285,14
683686,12.763483535311373,20
685655,13.630678014265037,11
687816,11.999748260693579,0
68832,9.579031838433048,12
688338,13.341613187947148,12
689852,7.579932197813135,16
690606,6.864396850157386,0
691364,8.135247451663197,9
691512,8.250437663159106,0
693462,7.9206305265189245,6
695238,5.174489091659804,0
696844,13.630678014265037,0
698867,11.79078147575364,17
69894,10.087118676176692,3
700571,11.131208666183236,14
702301,13.630678014265037,0
705899,7.497862289180274,12
706487,13.341613187947148,12
707276,11.667876635531192,13
711722,9.673958439741604,0
71219,13.630678014265037,0
71275,10.425902162913703,9
715782,10.377350101042358,15
716567,13.630678014265037,0
71752,8.825351790301072,0
718056,13.341613187947148,0
719737,4.871887274194594,12
721670,11.687809580601003,7
722615,3.261859507142915,0
722759,12.207249858949835,8
723670,10.283088316818857,10
72935,13.630678014265037,0
730326,6.366272617632265,18
730819,7.556651573059073,20
735739,6.018325886168284,14
737347,7.396411557187557,0
740942,11.13929550392688,10
74286,13.008279854613816,12
745630,10.407588950189504,12
745764,9.208771022109756,6
74717,10.98977792084229,0
747965,9.637290470393648,11
749752,7.808852420657118,0
750496,12.999748260693579,16
751035,11.99974826069358,14
75231,9.415891368459535,10
752519,7.203792065635302,0
754509,13.630678014265037,0
756685,7.868997024131023,0
757371,10.386958101945924,8
757441,9.084129856927428,6
759006,13.630678014265037,13
759062,13.630678014265037,0
760977,11.746512968738196,0
763084,11.463289505227184,10
764025,11.390305781630174,12
764370,11.619336118104437,11
766962,13.630678014265037,0
768299,13.028618022937074,0
768572,7.4278789292771155,16
770450,11.952576830170477,19
775569,9.72529683250634,7
776584,3.6309297535714578,0
778602,12.630678014265037,12
780850,13.630678014265037,0
78184,12.320397051715291,9
782873,11.393831978323325,15
783421,7.981948207524593,0
784522,5.187352150980323,4
785665,11.220112918270354,13
785677,12.10272015584622,0
786537,11.036946881959734,17
787663,13.630678014265037,0
788396,10.048300322564923,0
790117,8.335793327081586,17
797502,6.043559338088346,0
798768,8.786088680512709,13
798814,13.630678014265037,18
801673,13.052548361629261,13
802038,9.134256940421475,14
802162,11.256688266351016,16
802306,4.436965146462523,0
802794,5.54856473531543,13
803834,12.680849808481995,11
804397,13.630678014265037,0
805135,12.973440831493033,18
807562,13.630678014265037,0
811276,13.630678014265037,0
816388,6.309165022643271,0
817514,13.630678014265037,20
821068,13.630678014265037,0
821471,7.972085511897927,0
822937,13.630678014265037,0
82379,7.376892671421679,5
827984,5.2618595071429155,0
82848,13.341613187947148,13
828514,8.561341898894346,0
830228,13.630678014265037,0
830342,7.872523220824175,12
83037,12.152072667505793,0
831601,13.630678014265037,0
834186,10.743165289053945,5
834602,9.333081594026913,13
837233,8.192357548207408,14
842108,9.438320466057627,11
842171,12.985406000839125,17
84467,13.341613187947148,20
845342,11.851042671841812,9
846,10.774556722898621,0
848478,10.97352672723464,18
851868,13.630678014265037,0
85231,10.01907842541213,12
857916,12.630678014265037,0
859669,13.630678014265037,12
861396,9.349064079061211,12
86149,13.630678014265037,0
862448,9.964720516525471,2
864008,13.630678014265037,0
865487,11.23038083715047,0
866336,4.043559338088346,11
874711,11.684376005175144,20
874884,8.856023851180222,19
878425,8.107175502185328,15
878876,10.076436697992644,0
881788,7.851345069789538,5
884378,10.630678014265037,11
888774,8.40276206997132,12
889050,8.780185393311198,19
889734,9.41544661228294,0
89062,13.008279854613816,19
89406,12.351042671841812,12
894643,11.863320443174059,0
897497,10.423799689194276,10
898368,13.630678014265037,0
898655,5.885424265341916,0
898988,13.315213137479308,0
899937,13.630678014265037,0
900696,9.192271652465802,4
903736,13.630678014265037,0
90570,8.718579081666348,9
908854,9.852942410663664,11
91231,6.32008926864804,18
913002,12.996314685267723,9
913761,11.978976880638317,17
915769,13.630678014265037,15
916315,2.391413448285032,3
916759,13.341613187947148,0
917283,8.02551236453184,14
918454,11.51907842541213,20
918894,8.26159509439241,11
921507,13.341613187947148,0
921610,7.454670189148156,12
922024,13.630678014265037,0
923492,6.271832316399863,18
924972,8.928983603430263,8
925286,9.95776074440646,7
926872,13.200001456191645,16
929664,8.09581477325558,14
929988,13.630678014265037,0
930094,10.808321768738919,19
936518,10.184906657093345,10
937836,12.727588027273093,0
939874,4.044089990006545,16
94516,12.684283383907852,16
946812,12.198718265029598,13
948470,8.699341538215092,13
948638,12.959005950371285,12
949396,12.856972399795954,0
950325,10.555361093572468,12
950720,13.630678014265037,0
950773,6.569921403358966,0
951557,13.630678014265037,0
952642,11.01601937636706,13
952746,6.445863978438986,17
953989,10.23547213011916,0
95885,11.382534015278344,11
960544,13.630678014265037,11
961568,12.02614831116142,0
964662,12.680849808481995,18
965807,9.105799126957118,18
966832,12.598553193604586,13
967818,8.842634958860401,0
968625,13.630678014265037,0
968670,8.568083621081307,16
969685,13.630678014265037,0
969811,8.727563809384417,11
970968,11.38888205865645,12
975638,1.8562071871080221,16
979572,7.700889142127643,11
981156,8.686742891645078,8
98136,10.356312481819403,7
984689,6.603913155443811,15
984879,9.236095403304654,0
985072,10.288272231054842,15
985158,8.271653799390963,9
985372,8.027847991330242,0
986936,4.5,0
987262,2.2796353424232247,11
987315,9.779714196381974,0
987322,9.681558977409095,2
987326,9.832514297317656,10
987567,12.941137493823682,8
987720,11.408174238177779,9
988019,8.650913357282574,15
988418,4.021216136231856,17
988523,10.492128570598018,7
988811,13.341613187947148,10
988902,7.403426806866773,8
989094,9.493301648129783,12
989095,13.341613187947148,0
989437,9.289348638038168,14
989845,7.070711927800032,18
990001,9.873194683245314,3
990442,8.65824036745781,2
990717,8.087741949362185,14
991355,10.643107861853554,18
991571,9.94018894520795,14
991590,9.182804183373918,17
991598,7.197707792019232,17
991920,3.6343633289973147,0
991952,10.581668522773015,18
992110,12.981879804145976,7
992552,10.409910563137657,4
993060,13.630678014265037,0
993061,7.952755347179377,14
993062,10.44932177175352,11
993211,11.364744166147783,16
993774,10.913998917962243,19
993834,13.329648018601056,14
994076,12.841613187947148,13
994442,8.289614877205862,10
994443,11.509177744588243,0
994449,13.028618022937074,14
994660,11.02803671237757,19
994869,13.630678014265037,18
995042,10.160842233423907,17
995187,11.740451086593614,8
995547,10.348885562052311,17
996175,9.604674530738142,0
996579,12.253254690925159,16
996626,12.942795211366514,16
99676,8.451183525378148,11
996805,5.1069530520608115,18
996879,12.320397051715291,9
996989,13.341613187947148,11
998460,8.921442520751746,0
998956,11.738073996085255,18
998966,12.99974826069358,13
999118,7.179673005895787,9
999616,10.615661822583785,0
999633,11.319558616729841,0
999753,5.5100107944541685,19
999897,3.135935150798542,11
