query_id,metric_value_at_depth,depth
1007827,13.630678014265037,6
1007827,13.630678014265037,7
1007827,13.630678014265037,8
1007827,13.630678014265037,9
1007827,13.630678014265037,10
1007827,13.630678014265037,11
1007827,13.630678014265037,12
1007827,13.630678014265037,13
1007827,13.630678014265037,14
1007827,13.630678014265037,15
1007827,13.630678014265037,16
1007827,13.630678014265037,17
1007827,13.630678014265037,18
1007827,13.630678014265037,19
1007827,13.630678014265037,20
1007871,8.583051623526913,0
1007871,8.583051623526913,1
1007871,8.583051623526913,2
1007871,8.583051623526913,3
1007871,8.583051623526913,4
1007871,8.49540412184921,5
1007871,8.49540412184921,6
1007871,8.449656414299833,7
1007871,8.449656414299833,8
1007871,8.467839942239248,9
1007871,8.381257303100282,10
1007871,8.068262138090208,11
1007871,7.490132485454432,12
1007871,7.841248379593765,13
1007871,7.841248379593765,14
1007871,8.16858580445829,15
1007871,8.16858580445829,16
1007871,8.16858580445829,17
1007871,8.16858580445829,18
1007871,8.16858580445829,19
1007871,8.16858580445829,20
1007959,12.052548361629261,0
1007959,12.052548361629261,1
1007959,12.052548361629261,2
1007959,12.052548361629261,3
1007959,12.052548361629261,4
1007959,12.052548361629261,5
1007959,12.191195245482476,6
1007959,12.191195245482476,7
1007959,12.191195245482476,8
1007959,12.191195245482476,9
1007959,12.191195245482476,10
1007959,12.769324898118251,11
1007959,12.769324898118251,12
1007959,12.769324898118251,13
1007959,12.769324898118251,14
1007959,12.769324898118251,15
1007959,12.769324898118251,16
1007959,12.769324898118251,17
1007959,12.769324898118251,18
1007959,12.769324898118251,19
1007959,12.769324898118251,20
1008337,7.968559315204775,0
1008337,7.968559315204775,1
1008337,7.968559315204775,2
1008337,7.968559315204775,3
1008337,7.968559315204775,4
1008337,7.968559315204775,5
1008337,7.999204935331296,6
1008337,7.999204935331296,7
1008337,8.065902539944835,8
1008337,8.028593805048398,9
1008337,8.096548160071354,10
1008337,8.096548160071354,11
1008337,8.096548160071354,12
1008337,8.096548160071354,13
1008337,8.149255639739742,14
1008337,8.114416616618959,15
1008337,8.140816667086801,16
1008337,8.429881493404688,17
1008337,8.108513329417448,18
1008337,8.108513329417448,19
1008337,8.108513329417448,20
100856,13.630678014265037,0
100856,13.630678014265037,1
100856,13.630678014265037,2
100856,13.630678014265037,3
100856,13.630678014265037,4
100856,13.630678014265037,5
100856,13.630678014265037,6
100856,13.630678014265037,7
100856,13.630678014265037,8
100856,13.630678014265037,9
100856,13.630678014265037,10
100856,13.630678014265037,11
100856,13.630678014265037,12
100856,13.630678014265037,13
100856,13.630678014265037,14
100856,13.630678014265037,15
100856,13.630678014265037,16
100856,13.630678014265037,17
100856,13.630678014265037,18
100856,13.630678014265037,19
100856,13.630678014265037,20
1008913,10.404740662751921,0
1008913,10.404740662751921,1
1008913,10.773810909180463,2
1008913,10.773810909180463,3
1008913,10.904740662751921,4
1008913,10.904740662751921,5
1008913,10.904740662751921,6
1008913,10.904740662751921,7
1008913,10.904740662751921,8
1008913,10.858002443960823,9
1008913,10.819637224146888,10
1008913,10.530572397829,11
1008913,10.860472155736476,12
1008913,10.571407329418589,13
1008913,10.571407329418589,14
1008913,10.571407329418589,15
1008913,10.571407329418589,16
1008913,10.875870900508426,17
1008913,10.875870900508426,18
1008913,10.875870900508426,19
1008913,10.875870900508426,20
1008990,11.436053489179551,0
1008990,11.436053489179551,1
1008990,11.436053489179551,2
1008990,11.436053489179551,3
1008990,11.436053489179551,4
1008990,11.436053489179551,5
1008990,11.436053489179551,6
1008990,11.436053489179551,7
1008990,11.436053489179551,8
1008990,11.436053489179551,9
1008990,11.427521895259314,10
1008990,11.474260114050415,11
1008990,11.474260114050415,12
1008990,11.474260114050415,13
1008990,11.474260114050415,14
1008990,11.474260114050415,15
1008990,11.474260114050415,16
1008990,11.474260114050415,17
1008990,11.474260114050415,18
1008990,11.474260114050415,19
1008990,11.474260114050415,20
1010067,11.66298135193439,0
1010067,11.66298135193439,1
1010067,11.66298135193439,2
1010067,11.66298135193439,3
1010067,11.801628235787604,4
1010067,11.889275737465306,5
1010067,11.950566977718346,6
1010067,11.801628235787604,7
1010067,11.925012650560515,8
1010067,11.685273895149574,9
1010067,11.685273895149574,10
1010067,11.1071442425138,11
1010067,11.1071442425138,12
1010067,11.709204233841762,13
1010067,12.333081594026915,14
1010067,12.333081594026915,15
1010067,12.333081594026915,16
1010067,12.333081594026915,17
1010067,12.333081594026915,18
1010067,12.333081594026915,19
1010067,12.333081594026915,20
1010927,12.96401134759837,0
1010927,12.96401134759837,1
1010927,12.96401134759837,2
1010927,12.96401134759837,3
1010927,12.96401134759837,4
1010927,12.96401134759837,5
1010927,12.96401134759837,6
1010927,12.96401134759837,7
1010927,12.999748260693579,8
1010927,13.028618022937074,9
1010927,13.052548361629261,10
1010927,13.630678014265037,11
1010927,13.630678014265037,12
1010927,13.630678014265037,13
1010927,13.630678014265037,14
1010927,13.630678014265037,15
1010927,13.630678014265037,16
1010927,13.630678014265037,17
1010927,13.630678014265037,18
1010927,13.630678014265037,19
1010927,13.630678014265037,20
1011630,6.495452032393595,0
1011630,6.495452032393595,1
1011630,6.495452032393595,2
1011630,6.995452032393595,3
1011630,7.19570522789166,4
1011630,7.239528978730511,5
1011630,7.19570522789166,6
1011630,7.331726274431807,7
1011630,7.331726274431807,8
1011630,7.43849898306653,9
1011630,7.307483333753466,10
1011630,7.649255639739741,11
1011630,7.649255639739741,12
1011630,7.649255639739741,13
1011630,7.649255639739741,14
1011630,7.637290470393648,15
1011630,7.637290470393648,16
1011630,7.649255639739741,17
1011630,7.637290470393648,18
1011630,7.681558977409093,19
1011630,7.681558977409093,20
1011964,9.928983603430263,0
1011964,9.928983603430263,1
1011964,9.928983603430263,2
1011964,9.928983603430263,3
1011964,9.998307045356869,4
1011964,10.04213079619572,5
1011964,10.04213079619572,6
1011964,10.04213079619572,7
1011964,10.04213079619572,8
1011964,10.04213079619572,9
1011964,10.015730745727877,10
1011964,10.015730745727877,11
1011964,10.015730745727877,12
1011964,10.015730745727877,13
1011964,10.015730745727877,14
1011964,10.015730745727877,15
1011964,10.015730745727877,16
1011964,10.015730745727877,17
1011964,10.015730745727877,18
1011964,10.015730745727877,19
1011964,10.015730745727877,20
1012638,7.440501547194102,0
1012638,7.440501547194102,1
1012638,7.07143130076556,2
1012638,6.940501547194102,3
1012638,6.940501547194102,4
1012638,6.940501547194102,5
1012638,6.940501547194102,6
1012638,6.940501547194102,7
1012638,7.0526317879652085,8
1012638,7.0526317879652085,9
1012638,8.309048430029003,10
1012638,8.77389680492207,11
1012638,8.77389680492207,12
1012638,9.07492680058605,13
1012638,10.156356222361692,14
1012638,10.742291370426488,15
1012638,10.742291370426488,16
1012638,10.742291370426488,17
1012638,10.742291370426488,18
1012638,10.4532265441086,19
1012638,11.078094415535476,20
1012903,10.965887115073249,0
1012903,10.965887115073249,1
1012903,10.965887115073249,2
1012903,10.834957361501793,3
1012903,10.965887115073249,4
1012903,11.035210556999857,5
1012903,11.079034307838707,6
1012903,11.079034307838707,7
1012903,11.079034307838707,8
1012903,11.143640983177413,9
1012903,11.117240932709572,10
1012903,11.793251187529295,11
1012903,11.793251187529295,12
1012903,12.40727634820335,13
1012903,12.40727634820335,14
1012903,12.40727634820335,15
1012903,12.40727634820335,16
1012903,12.40727634820335,17
1012903,12.40727634820335,18
1012903,12.40727634820335,19
1012903,12.40727634820335,20
1012920,5.462715482992239,0
1012920,5.462715482992239,1
1012920,5.462715482992239,2
1012920,5.593645236563697,3
1012920,5.593645236563697,4
1012920,5.593645236563697,5
1012920,5.562999616437177,6
1012920,5.562999616437177,7
1012920,5.562999616437177,8
1012920,5.562999616437177,9
1012920,5.534222475460978,10
1012920,5.790983964109513,11
1012920,5.77901879476342,12
1012920,5.489953968445532,13
1012920,5.489953968445532,14
1012920,5.489953968445532,15
1012920,5.489953968445532,16
1012920,5.489953968445532,17
1012920,5.489953968445532,18
1012920,5.489953968445532,19
1012920,5.475519087323785,20
1013045,12.630678014265037,0
1013045,12.630678014265037,1
1013045,12.630678014265037,2
1013045,12.630678014265037,3
1013045,12.769324898118251,4
1013045,12.856972399795954,5
1013045,12.856972399795954,6
1013045,12.918263640048993,7
1013045,12.96401134759837,8
1013045,12.999748260693579,9
1013045,12.999748260693579,10
1013045,13.028618022937074,11
1013045,13.028618022937074,12
1013045,13.052548361629261,13
1013045,13.630678014265037,14
1013045,13.630678014265037,15
1013045,13.630678014265037,16
1013045,13.630678014265037,17
1013045,13.630678014265037,18
1013045,13.630678014265037,19
1013045,13.630678014265037,20
1013424,8.619600530854944,0
1013424,8.619600530854944,1
1013424,8.250530284426402,2
1013424,8.250530284426402,3
1013424,8.250530284426402,4
1013424,7.806200142591421,5
1013424,7.180189890505441,6
1013424,7.157316036730753,7
1013424,7.157316036730753,8
1013424,7.157316036730753,9
1013424,7.154846324955099,10
1013424,7.7329759775908755,11
1013424,7.7329759775908755,12
1013424,7.414077525379289,13
1013424,7.414077525379289,14
1013424,7.110577817939654,15
1013424,7.110577817939654,16
1013424,7.110577817939654,17
1013424,7.110577817939654,18
1013424,7.110577817939654,19
1013424,7.110577817939654,20
1013615,9.522979148486069,0
1013615,9.522979148486069,1
1013615,9.522979148486069,2
1013615,9.392049394914613,3
1013615,9.522979148486069,4
1013615,8.36600820488176,5
1013615,8.33536258475524,6
1013615,8.289614877205862,7
1013615,8.253877964110654,8
1013615,8.253877964110654,9
1013615,8.253877964110654,10
1013615,8.253877964110654,11
1013615,8.225008201867158,12
1013615,7.885612986389242,13
1013615,7.885612986389242,14
1013615,7.307483333753466,15
1013615,7.307483333753466,16
1013615,7.307483333753466,17
1013615,7.307483333753466,18
1013615,7.307483333753466,19
1013615,7.006453338089485,20
1015483,5.891149035534525,0
1015483,5.891149035534525,1
1015483,5.891149035534525,2
1015483,5.891149035534525,3
1015483,5.891149035534525,4
1015483,5.934972786373377,5
1015483,5.934972786373377,6
1015483,5.934972786373377,7
1015483,5.934972786373377,8
1015483,5.92053790525163,9
1015483,6.052810304974109,10
1015483,5.7637454786562206,11
1015483,5.7637454786562206,12
1015483,6.276837713626947,13
1015483,6.239528978730511,14
1015483,6.239528978730511,15
1015483,6.165871601997962,16
1015483,5.876806775680073,17
1015483,5.8623718945583265,18
1015483,5.8623718945583265,19
1015483,6.151436720876214,20
1015486,12.86666812285831,0
1015486,12.86666812285831,1
1015486,12.86666812285831,2
1015486,12.86666812285831,3
1015486,12.86666812285831,4
1015486,12.86666812285831,5
1015486,12.86666812285831,6
1015486,12.843794269083622,7
1015486,12.843794269083622,8
1015486,12.843794269083622,9
1015486,12.910491873697161,10
1015486,12.910491873697161,11
1015486,12.910491873697161,12
1015486,12.528329392297893,13
1015486,12.528329392297893,14
1015486,12.528329392297893,15
1015486,12.528329392297893,16
1015486,12.528329392297893,17
1015486,12.528329392297893,18
1015486,12.528329392297893,19
1015486,12.528329392297893,20
1016815,6.483486863047501,0
1016815,6.483486863047501,1
1016815,6.483486863047501,2
1016815,6.614416616618959,3
1016815,6.683740058545567,4
1016815,7.0966340558129595,5
1016815,7.0966340558129595,6
1016815,7.119507909587648,7
1016815,7.119507909587648,8
1016815,7.119507909587648,9
1016815,7.163776416603094,10
1016815,7.163776416603094,11
1016815,7.163776416603094,12
1016815,7.163776416603094,13
1016815,7.163776416603094,14
1016815,7.163776416603094,15
1016815,7.163776416603094,16
1016815,7.123034106280801,17
1016815,7.123034106280801,18
1016815,7.123034106280801,19
1016815,7.123034106280801,20
1017028,13.630678014265037,0
1017028,13.630678014265037,1
1017028,13.630678014265037,2
1017028,13.630678014265037,3
1017028,13.630678014265037,4
1017028,13.630678014265037,5
1017028,13.630678014265037,6
1017028,13.630678014265037,7
1017028,13.630678014265037,8
1017028,13.630678014265037,9
1017028,13.630678014265037,10
1017028,13.630678014265037,11
1017028,13.630678014265037,12
1017028,13.630678014265037,13
1017028,13.630678014265037,14
1017028,11.737888753550665,15
1017028,11.737888753550665,16
1017028,11.737888753550665,17
1017028,11.737888753550665,18
1017028,11.737888753550665,19
1017028,11.737888753550665,20
1017399,11.152891950063175,0
1017399,11.152891950063175,1
1017399,11.152891950063175,2
1017399,11.152891950063175,3
1017399,11.152891950063175,4
1017399,11.152891950063175,5
1017399,11.152891950063175,6
1017399,11.152891950063175,7
1017399,11.152891950063175,8
1017399,11.152891950063175,9
1017399,11.152891950063175,10
1017399,11.152891950063175,11
1017399,11.152891950063175,12
1017399,11.152891950063175,13
1017399,11.152891950063175,14
1017399,11.152891950063175,15
1017399,11.152891950063175,16
1017399,11.152891950063175,17
1017399,11.152891950063175,18
1017399,11.152891950063175,19
1017399,11.152891950063175,20
1018610,10.590754986500125,0
1018610,10.590754986500125,1
1018610,10.590754986500125,2
1018610,9.090754986500125,3
1018610,9.090754986500125,4
1018610,9.090754986500125,5
1018610,9.090754986500125,6
1018610,8.793158566262,7
1018610,8.752416255939707,8
1018610,8.615490593899443,9
1018610,8.60352542455335,10
1018610,8.60352542455335,11
1018610,8.633359050447048,12
1018610,8.633359050447048,13
1018610,8.936858757886684,14
1018610,10.14907712273084,15
1018610,9.951795532810316,16
1018610,9.951795532810316,17
1018610,9.595588345702293,18
1018610,9.595588345702293,19
1018610,9.649107819603502,20
1019058,11.067147745909661,0
1019058,11.067147745909661,1
1019058,11.067147745909661,2
1019058,11.067147745909661,3
1019058,11.136471187836268,4
1019058,11.067147745909661,5
1019058,10.748601428607373,6
1019058,10.717955808480854,7
1019058,10.81029363599383,8
1019058,10.824728517115577,9
1019058,10.824728517115577,10
1019058,10.503360353128336,11
1019058,10.503360353128336,12
1019058,10.81029363599383,13
1019058,10.81029363599383,14
1019058,10.81029363599383,15
1019058,10.81029363599383,16
1019058,10.81029363599383,17
1019058,10.81029363599383,18
1019058,10.81029363599383,19
1019058,10.232163983358054,20
1019198,13.630678014265037,0
1019198,13.630678014265037,1
1019198,13.630678014265037,2
1019198,13.630678014265037,3
1019198,13.630678014265037,4
1019198,13.630678014265037,5
1019198,13.630678014265037,6
1019198,13.630678014265037,7
1019198,13.630678014265037,8
1019198,13.630678014265037,9
1019198,13.630678014265037,10
1019198,13.630678014265037,11
1019198,13.630678014265037,12
1019198,13.630678014265037,13
1019198,13.630678014265037,14
1019198,13.630678014265037,15
1019198,13.630678014265037,16
1019198,13.630678014265037,17
1019198,13.630678014265037,18
1019198,13.630678014265037,19
1019198,13.630678014265037,20
1019264,5.464263086904791,0
1019264,5.464263086904791,1
1019264,5.464263086904791,2
1019264,5.726122594047705,3
1019264,5.726122594047705,4
1019264,5.726122594047705,5
1019264,5.726122594047705,6
1019264,5.748996447822394,7
1019264,5.726122594047705,8
1019264,5.726122594047705,9
1019264,5.708254137500101,10
1019264,5.693819256378354,11
1019264,5.68185408703226,12
1019264,5.392789260714372,13
1019264,5.392789260714372,14
1019264,5.392789260714372,15
1019264,5.392789260714372,16
1019264,5.392789260714372,17
1019264,5.392789260714372,18
1019264,5.392789260714372,19
1019264,5.392789260714372,20
1019976,13.630678014265037,0
1019976,13.630678014265037,1
1019976,13.630678014265037,2
1019976,13.630678014265037,3
1019976,13.630678014265037,4
1019976,13.630678014265037,5
1019976,13.630678014265037,6
1019976,13.630678014265037,7
1019976,13.630678014265037,8
1019976,13.630678014265037,9
1019976,13.630678014265037,10
