Fold #,Percentile,Predicted Depth,Reranked All Metric Value,Initial Metric Value,Maximum Metric Value,Depth of Maximum Metric Value,Metric Value At Predicted Depth,Ratio (Metric at Depth / Reranked All),Ratio (Metric at Depth / Maximum Metric Value)
0,70,141,3.1567065308538043,3.1567065308538043,5.148089041191962,18,4.043559338088346,1.2809424311593107,0.7854486015556795
0,70,141,4.297596420238125,4.297596420238125,9.13420902987709,17,5.985300706127746,1.3927088820955662,0.6552620688392856
0,70,247,6.495452032393595,6.495452032393595,7.131473078933742,120,6.102084209216637,0.9394394999431626,0.8556555064678147
0,70,247,6.388615819488755,6.388615819488755,9.148003145450357,113,9.148003145450357,1.4319225641247622,1.0
0,70,247,6.717295890504302,6.717295890504302,6.717295890504302,540,6.043559338088346,0.8997012245108388,0.8997012245108388
0,70,247,6.8326241644062335,6.8326241644062335,6.8326241644062335,138,6.8326241644062335,1.0,1.0
0,70,247,6.922818895979957,6.922818895979957,6.922818895979957,861,4.698824653605438,0.6787444138303286,0.6787444138303286
0,70,247,6.8461611555535535,6.8461611555535535,7.484770054209548,93,6.894675232227678,1.007086318240518,0.9211605944193314
0,70,247,6.864396850157386,6.864396850157386,8.562821099428277,0,6.864396850157386,1.0,0.8016513215038101
0,70,247,6.846856557172109,6.846856557172109,11.37056884593225,13,7.436951379153978,1.0861847794027089,0.6540527109876743
0,70,247,6.239566963927731,6.239566963927731,7.688923972781549,13,7.087297193185591,1.1358636319088757,0.9217540995689787
0,70,247,7.010254151571571,7.010254151571571,9.413998917962244,166,9.413998917962244,1.3428898174614394,1.0
0,70,260,7.920982661428224,7.920982661428224,8.163401890222309,87,7.307569229495072,0.9225584175407666,0.8951622531591508
0,70,260,7.80163950154093,7.80163950154093,8.376242957483553,152,7.50904847852989,0.9624962133980621,0.8964697557896302
0,70,260,7.468966086184148,7.468966086184148,7.468966086184148,318,6.864436383080531,0.9190611262485371,0.9190611262485371
0,70,260,8.216851134327708,8.216851134327708,9.220956172174708,138,8.216851134327708,1.0,0.8911061912562819
0,70,260,7.461372836841218,7.461372836841218,7.461372836841218,23,7.461372836841218,1.0,1.0
0,70,260,7.635632752850816,7.635632752850816,10.310207740252224,16,7.635632752850816,1.0,0.7405896122772033
0,70,260,7.466556751077204,7.466556751077204,7.466556751077204,494,7.043207203179047,0.9433005651718805,0.9433005651718805
0,70,260,8.113518726644532,8.113518726644532,8.815922306406408,347,8.803957137060314,1.085097284381486,0.9986427773600728
0,70,274,8.559972811990695,8.559972811990695,8.559972811990695,433,7.530836810579506,0.879773449750963,0.879773449750963
0,70,274,8.855590639448218,8.855590639448218,8.855590639448218,140,8.855590639448218,1.0,1.0
0,70,274,8.889553242386327,8.889553242386327,9.178618068704216,67,8.588523246722346,0.9661366564262601,0.9357098402433934
0,70,274,9.0429500787531,9.0429500787531,9.077226943742447,28,8.533870340551678,0.9437042410089677,0.9401406832110392
0,70,274,9.160842233423908,9.160842233423908,9.50261453941018,129,9.50261453941018,1.0373079567661687,1.0
0,70,274,8.564423339410903,8.564423339410903,9.699013374652765,12,8.418566037996719,0.9829693961129885,0.8679816918283312
0,70,274,9.02163403292939,9.02163403292939,9.746825570724347,105,9.045564371621577,1.002652550370015,0.9280523495558303
0,70,274,8.845377356638178,8.845377356638178,12.4504883703013,13,8.845377356638178,1.0,0.7104442085771869
0,70,216,9.851665945027309,9.851665945027309,9.851665945027309,17,9.851665945027309,1.0,1.0
0,70,216,9.480790723718563,9.480790723718563,10.46335142962182,41,10.094281183193276,1.0647087861500744,0.9647273391407171
0,70,216,10.211385314978232,10.211385314978232,11.707249858949837,13,10.211385314978232,1.0,0.8722275032997556
0,70,216,9.942135293389963,9.942135293389963,9.942135293389963,534,9.594367078934882,0.9650207722795429,0.9650207722795429
0,70,216,9.87045873230197,9.87045873230197,10.00504876754383,469,9.71598394122594,0.9843497860367424,0.971108104214783
0,70,216,9.91919951522064,9.91919951522064,9.91919951522064,683,8.917104329825772,0.8989741880020469,0.8989741880020469
0,70,216,9.89103244292026,9.89103244292026,9.89103244292026,278,8.889553242386327,0.8987487700284752,0.8987487700284752
0,70,216,10.008989023540916,10.008989023540916,11.21804842974815,47,11.21804842974815,1.1207973555934123,1.0
0,70,216,10.203063744280133,10.203063744280133,10.203063744280133,614,9.913998917962244,0.9716688208990227,0.9716688208990227
0,70,216,9.629463226481612,9.629463226481612,10.005110691938466,288,9.741686088520012,1.011654113983195,0.9736709956012075
0,70,216,10.048300322564923,10.048300322564923,10.048300322564923,42,10.048300322564923,1.0,1.0
0,70,216,9.934886890631772,9.934886890631772,10.235916886295753,27,9.934886890631772,1.0,0.9705908128203921
0,70,216,9.990587445669451,9.990587445669451,9.990587445669451,626,9.534944317832162,0.9543927591530372,0.9543927591530372
0,70,202,10.930641320973097,10.930641320973097,10.930641320973097,885,9.460448506114162,0.8654980278203794,0.8654980278203794
0,70,202,10.47621448894234,10.47621448894234,10.47621448894234,94,10.47621448894234,1.0,1.0
0,70,202,10.662871238304108,10.662871238304108,11.033513306533877,45,10.650906068958015,0.9988778660945364,0.9653231725066859
0,70,202,10.87380641198622,10.87380641198622,10.87380641198622,127,10.87380641198622,1.0,1.0
0,70,202,10.507619936637266,10.507619936637266,10.507619936637266,22,10.507619936637266,1.0,1.0
0,70,202,10.7036135486264,10.7036135486264,11.104808615715395,26,10.7036135486264,1.0,0.9638719512445061
0,70,202,10.98977792084229,10.98977792084229,10.98977792084229,494,9.135828762222705,0.831302400105507,0.831302400105507
0,70,202,10.366754018599917,10.366754018599917,10.553446251603688,428,9.491395183782243,0.9155609525173344,0.8993645258144887
0,70,289,12.05254836162926,12.05254836162926,13.315213137479308,28,12.028618022937074,0.9980144996747434,0.9033740503243797
0,70,289,11.643541073585558,11.643541073585558,13.200001456191645,116,12.243825207030495,1.0515551179534839,0.9275624133577166
0,70,289,11.99974826069358,11.99974826069358,11.99974826069358,18,11.99974826069358,1.0,1.0
0,70,289,11.774570736748869,11.774570736748869,12.739553196619186,156,12.61289545345904,1.071197900581949,0.9900579132403357
0,70,289,11.258790740070442,11.258790740070442,11.258790740070442,14,10.969725913752557,0.9743254108730263,0.9743254108730263
0,70,289,11.338710264439491,11.338710264439491,12.061977845523923,15,11.338710264439491,1.0,0.94003739765176
0,70,289,12.051203246072582,12.051203246072582,12.051203246072582,204,12.051203246072582,1.0,1.0
0,70,289,11.60490123698269,11.60490123698269,11.60490123698269,14,11.60490123698269,1.0,1.0
0,70,289,11.910577769438769,11.910577769438769,11.910577769438769,859,11.489596934427732,0.9646548771050195,0.9646548771050195
0,70,289,12.02614831116142,12.02614831116142,12.02614831116142,34,12.02614831116142,1.0,1.0
0,70,289,12.031332225397405,12.031332225397405,12.031332225397405,224,12.031332225397405,1.0,1.0
0,70,224,12.86666812285831,12.86666812285831,12.86666812285831,106,12.86666812285831,1.0,1.0
0,70,224,12.630678014265037,12.630678014265037,13.630678014265037,57,13.630678014265037,1.0791723135425195,1.0
0,70,224,12.666414927360249,12.666414927360249,12.954760380712608,25,12.666414927360249,1.0,0.9777421237538553
0,70,224,12.421618608057804,12.421618608057804,12.421618608057804,901,12.287333886477535,0.9891894344998519,0.9891894344998519
0,70,224,12.725118315497438,12.725118315497438,13.014183141815328,356,11.459917854195965,0.9005745620643358,0.8805714295947304
0,70,224,12.441137493823682,12.441137493823682,12.441137493823682,113,12.441137493823682,1.0,1.0
0,70,224,12.692814977828087,12.692814977828087,12.692814977828087,640,11.649169743998137,0.9177766921165242,0.9177766921165242
0,70,224,12.540583192283169,12.540583192283169,12.540583192283169,136,12.540583192283169,1.0,1.0
0,70,224,12.66569555439472,12.66569555439472,13.040583192283169,340,12.680849808481996,1.0011964802108335,0.972414317788023
0,70,224,12.630678014265037,12.630678014265037,12.669941124053397,267,11.78725527906049,0.9332242707594962,0.9303322851818813
0,70,172,13.243825207030495,13.243825207030495,13.630678014265037,40,13.630678014265037,1.029210050811391,1.0
0,70,172,13.329648018601056,13.329648018601056,13.329648018601056,19,13.329648018601056,1.0,1.0
0,70,172,13.630678014265037,13.630678014265037,13.630678014265037,146,13.630678014265037,1.0,1.0
0,70,172,13.341613187947148,13.341613187947148,13.630678014265037,20,13.329648018601056,0.9991031692211777,0.977915258848537
0,70,172,13.630678014265037,13.630678014265037,13.630678014265037,117,13.630678014265037,1.0,1.0
0,70,172,13.630678014265037,13.630678014265037,13.630678014265037,17,13.630678014265037,1.0,1.0
0,70,172,13.630678014265037,13.630678014265037,13.630678014265037,22,13.630678014265037,1.0,1.0
0,70,172,13.341613187947148,13.341613187947148,13.630678014265037,282,12.725118315497438,0.9537915794915526,0.933564588803294
0,70,172,13.630678014265037,13.630678014265037,13.630678014265037,17,13.630678014265037,1.0,1.0
0,70,172,13.630678014265037,13.630678014265037,13.630678014265037,17,13.630678014265037,1.0,1.0
0,70,172,13.630678014265037,13.630678014265037,13.630678014265037,25,13.630678014265037,1.0,1.0
0,70,172,13.630678014265037,13.630678014265037,13.630678014265037,14,13.630678014265037,1.0,1.0
0,70,172,13.630678014265037,13.630678014265037,13.630678014265037,27,13.630678014265037,1.0,1.0
0,70,172,13.243825207030495,13.243825207030495,13.630678014265037,331,12.669941124053397,0.9566677999742512,0.9295165736285318
0,70,172,13.630678014265037,13.630678014265037,13.630678014265037,29,13.630678014265037,1.0,1.0
0,70,172,13.329648018601056,13.329648018601056,13.630678014265037,49,13.630678014265037,1.0225834917204044,1.0
0,70,172,13.630678014265037,13.630678014265037,13.630678014265037,45,13.630678014265037,1.0,1.0
0,70,172,13.200001456191645,13.200001456191645,13.329648018601056,12,13.200001456191645,1.0,0.9902738195165773
0,70,172,13.630678014265037,13.630678014265037,13.630678014265037,60,13.630678014265037,1.0,1.0
0,70,172,13.630678014265037,13.630678014265037,13.630678014265037,29,13.630678014265037,1.0,1.0
0,70,172,13.630678014265037,13.630678014265037,13.630678014265037,0,13.630678014265037,1.0,1.0
0,70,172,13.630678014265037,13.630678014265037,13.630678014265037,31,13.630678014265037,1.0,1.0
0,75,214,3.0070698857492903,3.0070698857492903,3.538553940861261,288,2.56160631164485,0.8518612499777533,0.7239133144375275
0,75,214,3.18945462469975,3.18945462469975,3.18945462469975,774,2.2430599943425635,0.7032738377815052,0.7032738377815052
0,75,214,3.7533279132226793,3.7533279132226793,4.455645597242949,15,4.080757959354501,1.0872372608261354,0.9158623302265289
0,75,214,5.14527201342591,5.14527201342591,8.08511611204912,322,7.405005075502427,1.4391863163269194,0.9158811045974795
0,75,214,5.024407690378696,5.024407690378696,5.024407690378696,79,5.024407690378696,1.0,1.0
0,75,214,1.2317065537373744,1.2317065537373744,2.9671660104124484,56,2.320470274012813,1.883947330613608,0.7820493581652541
0,75,214,4.997288266945328,4.997288266945328,5.271918212141468,12,4.649520052490248,0.9304086144568844,0.8819408544279368
0,75,214,2.7201861405678747,2.7201861405678747,4.092919138072481,51,3.247332004753873,1.1937903646828925,0.7934024336193388
0,75,214,3.1567065308538043,3.1567065308538043,5.148089041191962,18,4.043559338088346,1.2809424311593107,0.7854486015556795
0,75,214,4.297596420238125,4.297596420238125,9.13420902987709,17,5.672305541117671,1.3198785987455228,0.6209958106459053
0,75,313,6.495452032393595,6.495452032393595,7.131473078933742,120,6.102084209216637,0.9394394999431626,0.8556555064678147
0,75,313,6.388615819488755,6.388615819488755,9.148003145450357,113,9.148003145450357,1.4319225641247622,1.0
0,75,313,6.717295890504302,6.717295890504302,6.717295890504302,540,5.974235896161739,0.8893810833325108,0.8893810833325108
0,75,313,6.8326241644062335,6.8326241644062335,6.8326241644062335,138,6.8326241644062335,1.0,1.0
0,75,313,6.922818895979957,6.922818895979957,6.922818895979957,861,4.698824653605438,0.6787444138303286,0.6787444138303286
0,75,313,6.8461611555535535,6.8461611555535535,7.484770054209548,93,6.8461611555535535,1.0,0.9146788887259361
0,75,313,6.864396850157386,6.864396850157386,8.562821099428277,0,6.864396850157386,1.0,0.8016513215038101
0,75,313,6.846856557172109,6.846856557172109,11.37056884593225,13,7.436951379153978,1.0861847794027089,0.6540527109876743
0,75,313,6.239566963927731,6.239566963927731,7.688923972781549,13,7.087297193185591,1.1358636319088757,0.9217540995689787
0,75,313,7.010254151571571,7.010254151571571,9.413998917962244,166,7.483322359888851,1.06748231919826,0.7949142999804691
0,75,312,7.920982661428224,7.920982661428224,8.163401890222309,87,7.289700772947467,0.9203025791793703,0.8929734038549155
0,75,312,7.80163950154093,7.80163950154093,8.376242957483553,152,7.4861746247552015,0.9595642843118526,0.8937389546547069
0,75,312,7.468966086184148,7.468966086184148,7.468966086184148,318,6.864436383080531,0.9190611262485371,0.9190611262485371
0,75,312,8.216851134327708,8.216851134327708,9.220956172174708,138,8.216851134327708,1.0,0.8911061912562819
0,75,312,7.461372836841218,7.461372836841218,7.461372836841218,23,7.461372836841218,1.0,1.0
0,75,312,7.635632752850816,7.635632752850816,10.310207740252224,16,7.635632752850816,1.0,0.7405896122772033
0,75,312,7.466556751077204,7.466556751077204,7.466556751077204,494,7.043207203179047,0.9433005651718805,0.9433005651718805
0,75,312,8.113518726644532,8.113518726644532,8.815922306406408,347,8.803957137060314,1.085097284381486,0.9986427773600728
0,75,350,8.559972811990695,8.559972811990695,8.559972811990695,433,7.530836810579506,0.879773449750963,0.879773449750963
0,75,350,8.855590639448218,8.855590639448218,8.855590639448218,140,8.855590639448218,1.0,1.0
0,75,350,8.889553242386327,8.889553242386327,9.178618068704216,67,8.588523246722346,0.9661366564262601,0.9357098402433934
0,75,350,9.0429500787531,9.0429500787531,9.077226943742447,28,8.859550047873373,0.9797190043865625,0.976019449858623
0,75,350,9.160842233423908,9.160842233423908,9.50261453941018,129,9.50261453941018,1.0373079567661687,1.0
0,75,350,8.564423339410903,8.564423339410903,9.699013374652765,12,8.418566037996719,0.9829693961129885,0.8679816918283312
0,75,350,9.02163403292939,9.02163403292939,9.746825570724347,105,9.045564371621577,1.002652550370015,0.9280523495558303
0,75,350,8.845377356638178,8.845377356638178,12.4504883703013,13,8.845377356638178,1.0,0.7104442085771869
0,75,294,9.851665945027309,9.851665945027309,9.851665945027309,17,9.851665945027309,1.0,1.0
0,75,294,9.480790723718563,9.480790723718563,10.46335142962182,41,9.480790723718563,1.0,0.9060950296363343
0,75,294,10.211385314978232,10.211385314978232,11.707249858949837,13,10.211385314978232,1.0,0.8722275032997556
0,75,294,9.942135293389963,9.942135293389963,9.942135293389963,534,9.594367078934882,0.9650207722795429,0.9650207722795429
0,75,294,9.87045873230197,9.87045873230197,10.00504876754383,469,9.71598394122594,0.9843497860367424,0.971108104214783
0,75,294,9.91919951522064,9.91919951522064,9.91919951522064,683,8.881367416730564,0.8953713858766968,0.8953713858766968
0,75,294,9.89103244292026,9.89103244292026,9.89103244292026,278,9.89103244292026,1.0,1.0
0,75,294,10.008989023540916,10.008989023540916,11.21804842974815,47,11.21804842974815,1.1207973555934123,1.0
0,75,294,10.203063744280133,10.203063744280133,10.203063744280133,614,9.913998917962244,0.9716688208990227,0.9716688208990227
0,75,294,9.629463226481612,9.629463226481612,10.005110691938466,288,10.005110691938466,1.0390102185990804,1.0
0,75,294,10.048300322564923,10.048300322564923,10.048300322564923,42,10.048300322564923,1.0,1.0
0,75,294,9.934886890631772,9.934886890631772,10.235916886295753,27,9.934886890631772,1.0,0.9705908128203921
0,75,294,9.990587445669451,9.990587445669451,9.990587445669451,626,9.534944317832162,0.9543927591530372,0.9543927591530372
0,75,285,10.930641320973097,10.930641320973097,10.930641320973097,885,9.77591338289989,0.8943586287240457,0.8943586287240457
0,75,285,10.47621448894234,10.47621448894234,10.47621448894234,94,10.47621448894234,1.0,1.0
0,75,285,10.662871238304108,10.662871238304108,11.033513306533877,45,10.662871238304108,1.0,0.9664076112537717
0,75,285,10.87380641198622,10.87380641198622,10.87380641198622,127,10.87380641198622,1.0,1.0
0,75,285,10.507619936637266,10.507619936637266,10.507619936637266,22,10.507619936637266,1.0,1.0
0,75,285,10.7036135486264,10.7036135486264,11.104808615715395,26,10.7036135486264,1.0,0.9638719512445061
0,75,285,10.98977792084229,10.98977792084229,10.98977792084229,494,9.504093739944112,0.8648121744043114,0.8648121744043114
0,75,285,10.366754018599917,10.366754018599917,10.553446251603688,428,9.491395183782243,0.9155609525173344,0.8993645258144887
0,75,405,12.05254836162926,12.05254836162926,13.315213137479308,28,12.028618022937074,0.9980144996747434,0.9033740503243797
0,75,405,11.643541073585558,11.643541073585558,13.200001456191645,116,11.643541073585558,1.0,0.8820863476589992
0,75,405,11.99974826069358,11.99974826069358,11.99974826069358,18,11.99974826069358,1.0,1.0
0,75,405,11.774570736748869,11.774570736748869,12.739553196619186,156,11.709805466467095,0.994499564210894,0.9191692428879402
0,75,405,11.258790740070442,11.258790740070442,11.258790740070442,14,10.969725913752557,0.9743254108730263,0.9743254108730263
0,75,405,11.338710264439491,11.338710264439491,12.061977845523923,15,11.338710264439491,1.0,0.94003739765176
0,75,405,12.051203246072582,12.051203246072582,12.051203246072582,204,12.051203246072582,1.0,1.0
0,75,405,11.60490123698269,11.60490123698269,11.60490123698269,14,11.60490123698269,1.0,1.0
0,75,405,11.910577769438769,11.910577769438769,11.910577769438769,859,11.489596934427732,0.9646548771050195,0.9646548771050195
0,75,405,12.02614831116142,12.02614831116142,12.02614831116142,34,12.02614831116142,1.0,1.0
0,75,405,12.031332225397405,12.031332225397405,12.031332225397405,224,12.031332225397405,1.0,1.0
0,75,267,12.86666812285831,12.86666812285831,12.86666812285831,106,12.86666812285831,1.0,1.0
0,75,267,12.630678014265037,12.630678014265037,13.630678014265037,57,13.630678014265037,1.0791723135425195,1.0
0,75,267,12.666414927360249,12.666414927360249,12.954760380712608,25,12.666414927360249,1.0,0.9777421237538553
0,75,267,12.421618608057804,12.421618608057804,12.421618608057804,901,12.287333886477535,0.9891894344998519,0.9891894344998519
0,75,267,12.725118315497438,12.725118315497438,13.014183141815328,356,11.459917854195965,0.9005745620643358,0.8805714295947304
0,75,267,12.441137493823682,12.441137493823682,12.441137493823682,113,12.441137493823682,1.0,1.0
0,75,267,12.692814977828087,12.692814977828087,12.692814977828087,640,12.669941124053397,0.9981978896080462,0.9981978896080462
0,75,267,12.540583192283169,12.540583192283169,12.540583192283169,136,12.540583192283169,1.0,1.0
0,75,267,12.66569555439472,12.66569555439472,13.040583192283169,340,12.680849808481996,1.0011964802108335,0.972414317788023
0,75,267,12.630678014265037,12.630678014265037,12.669941124053397,267,12.669941124053397,1.0031085512388185,1.0
0,75,225,13.243825207030495,13.243825207030495,13.630678014265037,40,13.630678014265037,1.029210050811391,1.0
0,75,225,13.329648018601056,13.329648018601056,13.329648018601056,19,13.329648018601056,1.0,1.0
0,75,225,13.630678014265037,13.630678014265037,13.630678014265037,146,13.630678014265037,1.0,1.0
0,75,225,13.341613187947148,13.341613187947148,13.630678014265037,20,13.341613187947148,1.0,0.9787930706003494
0,75,225,13.630678014265037,13.630678014265037,13.630678014265037,117,13.630678014265037,1.0,1.0
0,75,225,13.630678014265037,13.630678014265037,13.630678014265037,17,13.630678014265037,1.0,1.0
0,75,225,13.630678014265037,13.630678014265037,13.630678014265037,22,13.630678014265037,1.0,1.0
0,75,225,13.341613187947148,13.341613187947148,13.630678014265037,282,13.014183141815328,0.9754579868626666,0.9547715182029447
0,75,225,13.630678014265037,13.630678014265037,13.630678014265037,17,13.630678014265037,1.0,1.0
0,75,225,13.630678014265037,13.630678014265037,13.630678014265037,17,13.630678014265037,1.0,1.0
0,75,225,13.630678014265037,13.630678014265037,13.630678014265037,25,13.630678014265037,1.0,1.0
0,75,225,13.630678014265037,13.630678014265037,13.630678014265037,14,13.630678014265037,1.0,1.0
0,75,225,13.630678014265037,13.630678014265037,13.630678014265037,27,13.630678014265037,1.0,1.0
0,75,225,13.243825207030495,13.243825207030495,13.630678014265037,331,13.008279854613816,0.9822147039292213,0.9543384299005628
0,75,225,13.630678014265037,13.630678014265037,13.630678014265037,29,13.630678014265037,1.0,1.0
0,75,225,13.329648018601056,13.329648018601056,13.630678014265037,49,13.630678014265037,1.0225834917204044,1.0
0,75,225,13.630678014265037,13.630678014265037,13.630678014265037,45,13.630678014265037,1.0,1.0
0,75,225,13.200001456191645,13.200001456191645,13.329648018601056,12,13.200001456191645,1.0,0.9902738195165773
0,75,225,13.630678014265037,13.630678014265037,13.630678014265037,60,13.630678014265037,1.0,1.0
0,75,225,13.630678014265037,13.630678014265037,13.630678014265037,29,13.630678014265037,1.0,1.0
0,75,225,13.630678014265037,13.630678014265037,13.630678014265037,0,13.630678014265037,1.0,1.0
0,75,225,13.630678014265037,13.630678014265037,13.630678014265037,31,13.630678014265037,1.0,1.0
0,80,329,3.0070698857492903,3.0070698857492903,3.538553940861261,288,3.538553940861261,1.1767448297862015,1.0
0,80,329,3.18945462469975,3.18945462469975,3.18945462469975,774,2.2023176840202705,0.6904997697616071,0.6904997697616071
0,80,329,3.7533279132226793,3.7533279132226793,4.455645597242949,15,4.080757959354501,1.0872372608261354,0.9158623302265289
0,80,329,5.14527201342591,5.14527201342591,8.08511611204912,322,8.08511611204912,1.5713680619706936,1.0
0,80,329,5.024407690378696,5.024407690378696,5.024407690378696,79,5.024407690378696,1.0,1.0
0,80,329,1.2317065537373744,1.2317065537373744,2.9671660104124484,56,2.2210245755533267,1.8032091887585229,0.7485339774583745
0,80,329,4.997288266945328,4.997288266945328,5.271918212141468,12,4.997288266945328,1.0,0.9479070171150124
0,80,329,2.7201861405678747,2.7201861405678747,4.092919138072481,51,2.958267178435985,1.0875238037270523,0.7227768442621006
0,80,329,3.1567065308538043,3.1567065308538043,5.148089041191962,18,3.112882780014952,0.9861172553069103,0.6046676262021705
0,80,329,4.297596420238125,4.297596420238125,9.13420902987709,17,5.021130240490251,1.168357786423332,0.5497060800849459
0,80,332,6.495452032393595,6.495452032393595,7.131473078933742,120,6.102084209216637,0.9394394999431626,0.8556555064678147
0,80,332,6.388615819488755,6.388615819488755,9.148003145450357,113,9.148003145450357,1.4319225641247622,1.0
0,80,332,6.717295890504302,6.717295890504302,6.717295890504302,540,5.974235896161739,0.8893810833325108,0.8893810833325108
0,80,332,6.8326241644062335,6.8326241644062335,6.8326241644062335,138,6.8326241644062335,1.0,1.0
0,80,332,6.922818895979957,6.922818895979957,6.922818895979957,861,4.698824653605438,0.6787444138303286,0.6787444138303286
0,80,332,6.8461611555535535,6.8461611555535535,7.484770054209548,93,6.8461611555535535,1.0,0.9146788887259361
0,80,332,6.864396850157386,6.864396850157386,8.562821099428277,0,6.864396850157386,1.0,0.8016513215038101
0,80,332,6.846856557172109,6.846856557172109,11.37056884593225,13,7.436951379153978,1.0861847794027089,0.6540527109876743
0,80,332,6.239566963927731,6.239566963927731,7.688923972781549,13,6.7633933437469205,1.0839523612531994,0.8796280685943878
0,80,332,7.010254151571571,7.010254151571571,9.413998917962244,166,7.429716990246037,1.0598356107503506,0.7892200811782412
0,80,429,7.920982661428224,7.920982661428224,8.163401890222309,87,7.289700772947467,0.9203025791793703,0.8929734038549155
0,80,429,7.80163950154093,7.80163950154093,8.376242957483553,152,7.80163950154093,1.0,0.9314008131259782
0,80,429,7.468966086184148,7.468966086184148,7.468966086184148,318,7.468966086184148,1.0,1.0
0,80,429,8.216851134327708,8.216851134327708,9.220956172174708,138,8.216851134327708,1.0,0.8911061912562819
0,80,429,7.461372836841218,7.461372836841218,7.461372836841218,23,7.461372836841218,1.0,1.0
0,80,429,7.635632752850816,7.635632752850816,10.310207740252224,16,7.635632752850816,1.0,0.7405896122772033
0,80,429,7.466556751077204,7.466556751077204,7.466556751077204,494,6.754142376861159,0.9045859560213931,0.9045859560213931
0,80,429,8.113518726644532,8.113518726644532,8.815922306406408,347,8.815922306406408,1.0865720045059126,1.0
0,80,482,8.559972811990695,8.559972811990695,8.559972811990695,433,8.559972811990695,1.0,1.0
0,80,482,8.855590639448218,8.855590639448218,8.855590639448218,140,8.855590639448218,1.0,1.0
0,80,482,8.889553242386327,8.889553242386327,9.178618068704216,67,8.588523246722346,0.9661366564262601,0.9357098402433934
0,80,482,9.0429500787531,9.0429500787531,9.077226943742447,28,7.930060010413588,0.876932852813784,0.8736214330170868
0,80,482,9.160842233423908,9.160842233423908,9.50261453941018,129,9.50261453941018,1.0373079567661687,1.0
0,80,482,8.564423339410903,8.564423339410903,9.699013374652765,12,8.418566037996719,0.9829693961129885,0.8679816918283312
0,80,482,9.02163403292939,9.02163403292939,9.746825570724347,105,9.02163403292939,1.0,0.9255971564759352
0,80,482,8.845377356638178,8.845377356638178,12.4504883703013,13,8.845377356638178,1.0,0.7104442085771869
0,80,320,9.851665945027309,9.851665945027309,9.851665945027309,17,9.851665945027309,1.0,1.0
0,80,320,9.480790723718563,9.480790723718563,10.46335142962182,41,9.480790723718563,1.0,0.9060950296363343
0,80,320,10.211385314978232,10.211385314978232,11.707249858949837,13,10.211385314978232,1.0,0.8722275032997556
0,80,320,9.942135293389963,9.942135293389963,9.942135293389963,534,9.594367078934882,0.9650207722795429,0.9650207722795429
0,80,320,9.87045873230197,9.87045873230197,10.00504876754383,469,9.71598394122594,0.9843497860367424,0.971108104214783
0,80,320,9.91919951522064,9.91919951522064,9.91919951522064,683,8.881367416730564,0.8953713858766968,0.8953713858766968
0,80,320,9.89103244292026,9.89103244292026,9.89103244292026,278,9.89103244292026,1.0,1.0
0,80,320,10.008989023540916,10.008989023540916,11.21804842974815,47,11.21804842974815,1.1207973555934123,1.0
0,80,320,10.203063744280133,10.203063744280133,10.203063744280133,614,9.913998917962244,0.9716688208990227,0.9716688208990227
0,80,320,9.629463226481612,9.629463226481612,10.005110691938466,288,10.005110691938466,1.0390102185990804,1.0
0,80,320,10.048300322564923,10.048300322564923,10.048300322564923,42,10.048300322564923,1.0,1.0
0,80,320,9.934886890631772,9.934886890631772,10.235916886295753,27,9.934886890631772,1.0,0.9705908128203921
0,80,320,9.990587445669451,9.990587445669451,9.990587445669451,626,9.534944317832162,0.9543927591530372,0.9543927591530372
0,80,334,10.930641320973097,10.930641320973097,10.930641320973097,885,9.77591338289989,0.8943586287240457,0.8943586287240457
0,80,334,10.47621448894234,10.47621448894234,10.47621448894234,94,10.47621448894234,1.0,1.0
0,80,334,10.662871238304108,10.662871238304108,11.033513306533877,45,10.662871238304108,1.0,0.9664076112537717
0,80,334,10.87380641198622,10.87380641198622,10.87380641198622,127,10.87380641198622,1.0,1.0
0,80,334,10.507619936637266,10.507619936637266,10.507619936637266,22,10.507619936637266,1.0,1.0
0,80,334,10.7036135486264,10.7036135486264,11.104808615715395,26,10.7036135486264,1.0,0.9638719512445061
0,80,334,10.98977792084229,10.98977792084229,10.98977792084229,494,9.504093739944112,0.8648121744043114,0.8648121744043114
0,80,334,10.366754018599917,10.366754018599917,10.553446251603688,428,9.491395183782243,0.9155609525173344,0.8993645258144887
0,80,508,12.05254836162926,12.05254836162926,13.315213137479308,28,12.028618022937074,0.9980144996747434,0.9033740503243797
0,80,508,11.643541073585558,11.643541073585558,13.200001456191645,116,11.643541073585558,1.0,0.8820863476589992
0,80,508,11.99974826069358,11.99974826069358,11.99974826069358,18,11.99974826069358,1.0,1.0
0,80,508,11.774570736748869,11.774570736748869,12.739553196619186,156,11.709805466467095,0.994499564210894,0.9191692428879402
0,80,508,11.258790740070442,11.258790740070442,11.258790740070442,14,11.258790740070442,1.0,1.0
0,80,508,11.338710264439491,11.338710264439491,12.061977845523923,15,11.338710264439491,1.0,0.94003739765176
0,80,508,12.051203246072582,12.051203246072582,12.051203246072582,204,12.051203246072582,1.0,1.0
0,80,508,11.60490123698269,11.60490123698269,11.60490123698269,14,11.60490123698269,1.0,1.0
0,80,508,11.910577769438769,11.910577769438769,11.910577769438769,859,11.192093135456902,0.9396767606164818,0.9396767606164818
