query_id	NQC	UEF	RSD	OddsRatio	WIG	Scaled NQC	QV-NQC Variant	DenseQPP	SMV	Sigma_max	Sigma_x	max_dcg_value_mono_1000	max_dcg_value_mono_1000_depth	initial_bm25_retrieved_dcg_value	mono_1000_reranked_all_dcg_value	max_dcg_value_mono_1000_duo_20	max_dcg_value_mono_1000_duo_20_depth	mono_1000_duo_20_reranked_all_dcg_value
1086192	80.658485	280.4493	4.337378	12.339128	11.120388	80.658485	80.658485	0.010806255	14.920386	2.9417527	2.1700485	9.690365188118264	11	6.123212623289701	6.123212623289701	8.30148742528466	19	8.30148742528466
1086332	12.788483	46.435863	1.8212497	6.6696806	12.765019	12.788483	12.788483	0.008935819	6.494714	1.1106414	1.1106414	13.200001456191645	116	11.643541073585558	11.643541073585558	12.91049187369716	11	12.910491873697161
1086340	8.367355	28.821634	1.3740684	5.81627	9.563356	8.367355	8.367355	0.00905916	4.7531962	0.8204881	0.803555	11.575679339829897	765	11.575679339829895	11.575679339829895	11.990497293807817	13	11.596369643062454
1086366	28.519598	100.865105	4.339475	7.1788316	12.341151	28.519598	28.519598	0.0084680775	10.886806	1.0653837	1.0653837	10.71804842974815	326	10.71804842974815	10.71804842974815	11.148724987821542	13	11.148724987821542
1086468	15.759402	55.292637	3.0952501	8.441966	14.372195	15.759402	15.759402	0.010122511	8.605704	1.1062506	1.1062506	13.630678014265037	20	13.341613187947148	13.341613187947148	13.630678014265037	15	13.630678014265037
1086686	93.338844	309.9872	8.443377	9.775166	9.547445	93.338844	93.338844	0.0090081245	18.278032	2.098145	2.098145	10.852411758745465	33	10.393966063300578	10.393966063300578	11.77657330087644	19	11.776573300876441
1086708	20.98464	71.69969	2.160459	9.446235	4.9330606	20.98464	20.98464	0.009726631	7.901927	1.0116551	1.005409	13.315213137479308	83	13.315213137479308	13.315213137479308	13.315213137479308	0	13.297344680931705
1086713	19.878338	70.15266	4.014235	5.6461205	14.390088	19.878338	19.878338	0.008046237	8.298011	1.4144833	1.4144833	10.91410396613192	197	10.91410396613192	10.91410396613192	11.045033719703376	4	8.647153166020313
1086763	23.735426	79.805176	3.3805096	11.418822	5.3558445	23.735426	23.735426	0.0096792905	9.785843	1.1301113	1.1301113	11.092709361392052	79	11.092709361392052	11.092709361392052	11.223639114963508	4	9.245167853181517
1086892	8.124658	29.18478	0.7200976	5.403447	7.6873484	8.124658	8.124658	0.008768626	4.880834	0.8224414	0.8224414	12.954760380712608	139	12.66569555439472	12.66569555439472	12.69634117452124	7	12.696341174521239
1087071	34.885483	128.87129	4.1154	7.7322226	9.069038	34.885483	34.885483	0.01021597	11.449699	1.3058407	1.3058407	8.98977545143663	83	8.700710625118743	8.700710625118743	9.464720516525473	7	8.91544661228294
1087139	520.9829	1981.5901	42.92833	17.08446	10.991671	520.9829	520.9829	0.009823432	45.097244	4.4654355	4.053198	5.445771357171692	28	5.156706530853804	5.156706530853804	6.2458770221086155	16	6.2458770221086155
1087153	46.561714	151.61629	7.851166	8.036045	10.062334	46.561714	46.561714	0.012200254	11.890893	1.4859427	1.4859427	9.768220223965104	9	8.938320466057629	8.938320466057629	8.997023854194824	14	8.997023854194824
1087161	15.807902	58.73841	1.4304698	7.1595163	12.422186	15.807902	15.807902	0.009455776	6.3139763	1.5174443	1.2527163	7.834807714948365	48	6.410096368471117	6.410096368471117	7.557096329235666	13	7.557096329235666
1087569	150.39435	511.42456	16.56965	12.722409	10.497682	150.39435	150.39435	0.010764155	23.13506	2.3612077	2.138377	12.035577795056083	41	10.43203860319419	10.43203860319419	10.495938332469748	12	10.495938332469747
1087577	82.72461	284.75626	9.351101	8.488058	14.84094	82.72461	82.72461	0.010610829	18.449556	2.1869457	2.1869457	13.630678014265037	12	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
1087678	150.48361	585.82007	46.738632	14.020974	29.530743	150.48361	150.48361	0.010091474	35.091946	3.5835345	3.5835345	12.421618608057804	43	12.421618608057804	12.421618608057804	12.4504883703013	9	12.450488370301299
1087736	147.08966	530.65826	17.37983	11.35665	15.253585	147.08966	147.08966	0.010070704	25.924288	2.7055562	2.677706	11.078501186514847	564	11.078501186514849	11.078501186514849	11.7213961094324	16	11.7213961094324
1087791	10.017178	35.997166	1.2113955	4.3741474	20.371498	10.017178	10.017178	0.009653552	5.009982	1.1102239	1.1102239	13.630678014265037	117	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
1087841	537.6792	1809.0782	50.539276	13.141703	14.253975	537.6792	537.6792	0.008607076	45.306538	5.451482	3.767881	9.812933487157146	24	9.733825957020917	9.733825957020917	11.591679317227182	19	11.591679317227182
1087852	60.050987	211.1275	3.3984113	10.443552	14.341094	60.050987	60.050987	0.009977467	16.390442	2.2423038	2.0522828	9.637902199134553	18	9.348837372816664	9.348837372816664	9.769558613996097	18	9.769558613996097
1088028	1129.0488	3906.5703	76.1747	14.904444	15.649052	1129.0488	1129.0488	0.009996942	68.50582	6.5160604	6.4999185	10.075019421853344	46	9.694947869728912	9.694947869728912	10.051155056836937	11	10.015259548798655
1088075	65.85642	222.18056	4.5529037	7.7402787	13.395655	65.85642	65.85642	0.00897469	13.160097	2.668695	1.9366916	12.648546470812642	19	11.781351991858978	11.781351991858978	11.781351991858978	0	10.79878723667458
1088134	107.768394	391.21124	11.362878	10.156231	14.309694	107.768394	107.768394	0.010526845	21.146282	2.4099534	2.4099534	13.05254836162926	41	12.763483535311373	12.763483535311373	12.99974826069358	11	12.34751647514866
1088308	12.907519	44.918015	1.0671337	9.154148	5.112696	12.907519	12.907519	0.009208706	7.23549	0.86765033	0.86765033	9.61695230207039	17	7.388148671840673	7.388148671840673	9.420452009510024	11	9.119422013846043
1088406	54.463757	196.20981	6.009672	7.2144203	8.580758	54.463757	54.463757	0.00882369	12.417308	1.4910531	1.4910531	10.443325863284713	98	10.051381763081482	10.051381763081482	10.420452009510024	2	10.033513306533877
1088578	221.83849	777.7019	31.435465	7.8375964	11.8701935	221.83849	221.83849	0.010891278	27.945675	2.8899245	2.8899245	12.4504883703013	104	12.450488370301299	12.450488370301299	12.96401134759837	14	12.96401134759837
1088647	23.7584	87.74994	1.4383979	5.9653845	9.940064	23.7584	23.7584	0.009920696	9.255372	1.2795835	1.279355	13.040583192283169	21	12.61289545345904	12.61289545345904	12.739553196619186	10	12.739553196619186
1088648	39.136543	140.47148	6.655194	9.528071	9.742042	39.136543	39.136543	0.010023142	11.762281	1.5834458	1.2712564	7.171055516233945	295	7.171055516233945	7.171055516233945	7.171055516233945	0	6.4578291477850795
108871	6.040892	19.867628	0.5297741	8.160099	11.444926	6.040892	6.040892	0.008688977	4.9540157	0.74090475	0.74090475	11.99974826069358	805	11.684283383907852	11.684283383907852	11.684283383907852	0	11.666414927360247
1088837	94.020355	326.32782	11.192663	11.597859	8.6073065	94.020355	94.020355	0.008834561	22.281368	1.7990167	1.7990167	10.175944320846764	19	9.842610987513432	9.842610987513432	10.206589940973284	11	10.206589940973284
1088964	142.64757	521.8936	11.266908	12.08284	12.238891	142.64757	142.64757	0.012003805	21.796486	3.353675	2.7660153	9.195588635277392	239	9.195588635277392	9.195588635277392	9.195588635277392	0	8.772998914947642
1089001	89.55948	316.2219	9.30029	8.74459	12.046744	89.55948	89.55948	0.009534773	15.626297	4.5076437	2.1018813	7.516354018913372	32	7.183020685580039	7.183020685580039	7.183020685580039	0	6.566525813130329
1089029	218.51904	804.65216	17.451761	9.779003	18.544373	218.51904	218.51904	0.009920105	35.90106	3.8495417	3.8495417	12.395218557589962	30	11.727588027273093	11.727588027273093	12.829648018601056	12	12.829648018601056
1089032	26.445572	88.0926	2.4237387	7.6355624	11.216409	26.445572	26.445572	0.007779065	9.992404	1.5577635	1.5577635	13.630678014265037	162	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
1089136	150.36763	505.51724	22.35971	15.247298	14.328807	150.36763	150.36763	0.01019473	23.601768	3.195191	2.4618146	13.243825207030495	60	13.243825207030495	13.243825207030495	13.630678014265037	13	13.329648018601056
1089424	414.49643	1494.1234	19.39675	20.652508	11.733125	414.49643	414.49643	0.012266553	40.934002	4.5251675	4.4622335	7.979522635703446	59	5.888160216285263	5.888160216285263	6.456367439614134	15	5.854036310009977
1089441	1509.2589	5498.4614	76.35632	18.988014	19.01144	1509.2589	1509.2589	0.010522717	85.5019	8.140347	7.7150064	8.387136618954822	100	8.372701737833076	8.372701737833076	8.372701737833076	0	8.285054236155371
1089490	180.55869	632.4779	14.667258	8.982281	8.653395	180.55869	180.55869	0.008999854	27.52937	2.239525	2.2347634	6.174489091659804	20	5.318281904551781	5.318281904551781	5.818281904551781	3	3.754494511770458
1089577	35.232166	125.31566	3.0574005	6.9088435	6.3568964	35.232166	35.232166	0.01031992	9.493086	1.3713853	1.2498056	9.425457406737108	56	9.425457406737108	9.425457406737108	9.54785556638833	11	9.278840277754519
1089830	6.892966	25.008078	0.45638755	5.7973766	8.737376	6.892966	6.892966	0.010568956	3.7664177	1.1685494	0.82482237	8.798498606035398	120	8.798498606035398	8.798498606035398	8.798498606035398	0	8.78943636019696
1089861	209.85976	711.0288	7.497826	13.261174	11.642053	209.85976	209.85976	0.009947017	32.299377	3.476042	3.0771158	9.606558954525523	84	9.510639452759188	9.510639452759188	9.510639452759188	0	8.888437302479854
1090039	39.25638	143.82176	4.018983	8.403796	12.244971	39.25638	39.25638	0.0104120625	12.497514	1.4856666	1.4849056	8.617357525323836	358	8.456219619477894	8.456219619477894	8.929740961593007	10	8.64067613527512
1090132	46.187534	153.16046	6.071835	10.372484	13.244294	46.187534	46.187534	0.010339269	13.156262	2.094993	1.922671	12.607804160490348	43	12.292339283704619	12.292339283704619	12.577158540363827	13	12.577158540363829
1090280	49.828533	166.44768	4.754209	8.550115	10.069744	49.828533	49.828533	0.010230837	13.22595	1.5555203	1.4948361	10.00504876754383	469	9.87045873230197	9.87045873230197	9.87045873230197	0	9.81033162119105
1090401	66.83842	229.79802	4.61403	10.811145	10.438146	66.83842	66.83842	0.0101383235	15.077112	2.0417953	2.0363173	10.919082922606371	17	8.684796543463063	8.684796543463063	8.684796543463063	0	8.017630484549729
1090562	22.381628	75.52977	2.7667012	9.376795	8.898136	22.381628	22.381628	0.009053726	9.798314	1.0971413	1.0971413	12.643541073585558	997	12.643541073585558	12.643541073585558	12.981879804145976	11	12.4037501515102
1090652	17.857283	59.92393	1.8987439	8.076817	10.489209	17.857283	17.857283	0.007464494	6.423181	1.8944862	0.9894122	7.703877961376906	107	7.164299780196734	7.164299780196734	7.164299780196734	0	6.5235404972769295
1090662	158.45688	552.49365	7.462515	9.760754	9.252974	158.45688	158.45688	0.010818284	22.966179	2.811938	2.4394603	8.666521315936086	609	8.666521315936086	8.666521315936086	8.740990686901457	6	6.547780936400053
1090682	13.873725	50.407047	0.9903439	5.734418	7.6556187	13.873725	13.873725	0.009526271	5.7752085	0.94880146	0.94880146	11.02632682817032	891	11.02632682817032	11.02632682817032	11.246512968738196	12	11.234547799392102
1091173	34.14517	120.18333	2.9804037	9.928737	14.352576	34.14517	34.14517	0.009735839	10.097111	2.6189117	1.5240489	8.737888753550665	253	6.0773303318470395	6.0773303318470395	10.6692671922266	18	10.669267192226599
1091254	56.850838	185.8645	3.6101923	10.2814665	13.458181	56.850838	56.850838	0.010020664	12.371582	2.9633815	2.2628732	13.630678014265037	940	13.630678014265037	13.630678014265037	13.630678014265037	0	13.297344680931705
1091399	97.20639	318.53564	4.763398	10.782586	9.033564	97.20639	97.20639	0.009384212	15.708461	3.06436	2.0515323	11.81955861672984	26	11.738073996085255	11.738073996085255	12.027138822403142	18	12.027138822403142
1091458	11.858675	42.20498	1.4835534	4.927179	9.994164	11.858675	11.858675	0.008257888	5.058548	1.007092	0.8665431	13.008279854613816	32	12.47981531562377	12.47981531562377	12.540583192283169	13	12.540583192283167
1091482	150.55844	509.77472	11.118078	12.864567	13.084341	150.55844	150.55844	0.0088840695	24.764582	3.1343796	2.667631	10.440477575847131	13	10.440477575847131	10.440477575847131	10.440477575847131	0	10.333438628044714
1091494	244.96667	818.2196	17.78396	16.497623	13.68945	244.96667	244.96667	0.010310009	35.531292	3.5392244	3.475541	9.676467684440404	25	9.375437688776424	9.375437688776424	9.375437688776424	0	8.835947872743514
1091634	211.24382	715.8184	42.591652	11.381827	11.164569	211.24382	211.24382	0.009929785	28.614975	3.05195	3.05195	13.630678014265037	11	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
1091922	34.262974	117.24514	2.373925	10.900257	12.915648	34.262974	34.262974	0.009289731	11.039598	1.8377378	1.6480619	13.297344680931705	31	13.297344680931705	13.297344680931705	13.341613187947148	11	12.99974826069358
1091923	233.03294	836.10535	11.968483	17.421764	9.056819	233.03294	233.03294	0.009948433	28.044575	3.3568177	3.3568177	6.8326241644062335	138	6.8326241644062335	6.8326241644062335	6.8326241644062335	0	5.351868433383179
1091984	66.94425	228.28159	4.5963817	8.037773	10.236557	66.94425	66.94425	0.011729442	13.488304	2.0601878	1.8353548	11.097714758619135	12	10.507619936637266	10.507619936637266	10.566261400379824	16	10.566261400379824
1092032	20.310146	71.353775	1.8841327	7.96631	11.729868	20.310146	20.310146	0.009554374	7.106114	1.9222597	1.4075257	6.922818895979957	861	6.922818895979957	6.922818895979957	7.184678403122872	3	5.836964824737866
1092103	8.42579	28.30163	1.0465859	18.23667	2.840689	8.42579	8.42579	0.010485204	6.745184	0.48825306	0.48825306	13.040583192283169	476	13.040583192283167	13.040583192283167	13.040583192283169	0	12.695284689603742
1092215	106.149155	374.64468	6.174571	12.780321	12.221492	106.149155	106.149155	0.009588261	20.12156	2.5298412	2.331195	8.620791100749694	50	8.296887251311025	8.296887251311025	9.082113278949606	12	9.082113278949606
1092228	102.0399	357.20966	6.088788	8.418402	12.20673	102.0399	102.0399	0.009604319	16.211826	2.521231	2.3032155	13.630678014265037	17	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
1092255	26.557816	89.57305	4.9696827	10.670832	12.77148	26.557816	26.557816	0.010204052	9.845432	1.6150086	1.4531515	13.630678014265037	452	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
1092452	876.883	2924.2415	40.406433	21.645163	18.381428	876.883	876.883	0.010391771	62.94035	8.574087	5.078635	7.688923972781549	115	7.6889239727815495	7.6889239727815495	7.947030576986766	11	7.947030576986766
1092535	10.975974	37.07478	1.2256461	5.378933	7.953023	10.975974	10.975974	0.009614472	5.0836463	0.813583	0.78099823	6.987365194649953	153	6.291710625399599	6.291710625399599	6.921790399541014	15	5.331411203039995
1092611	43.549686	149.53893	12.675745	10.34541	16.203926	43.549686	43.549686	0.009394368	15.020052	1.3882073	1.3882073	13.630678014265037	77	13.297344680931705	13.297344680931705	13.341613187947148	10	12.813148648957103
1092747	142.64001	457.12637	12.290704	10.778298	9.132736	142.64001	142.64001	0.010229539	17.251497	3.6085062	2.379055	9.66842967892088	148	7.553347682417997	7.553347682417997	8.155407673745959	14	8.131477335053773
1092756	329.07465	1139.4572	23.75053	12.935534	10.923316	329.07465	329.07465	0.010289479	37.313847	3.4661605	3.2558324	8.156620635112198	42	7.698824653605438	7.698824653605438	8.12950121167883	12	8.10310116121099
1092912	5.045367	16.543316	0.49889743	10.146122	7.7845097	5.045367	5.045367	0.009205517	4.0600166	0.5703122	0.551153	11.698443648240666	159	11.698443648240666	11.698443648240666	11.698443648240666	0	10.288716987231435
1093029	8.182786	27.89958	0.93395936	6.057627	7.8634195	8.182786	8.182786	0.010550555	4.84397	0.8333809	0.8333809	12.497683772171374	185	12.379819812818013	12.379819812818013	12.541507523010225	12	11.931886526937918
1093040	64.47808	221.94548	6.595456	13.161654	14.063716	64.47808	64.47808	0.009255479	16.315065	2.1349304	2.1349304	13.630678014265037	22	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
1093084	16.05146	54.69191	1.3707244	5.744966	7.896479	16.05146	16.05146	0.009235046	5.5188456	1.8456447	1.1360348	5.5306962787678255	3	5.456367439614134	5.456367439614134	5.5872971931855915	4	5.517073391878899
1093086	49.12218	166.33835	4.1853976	12.032753	12.559256	49.12218	49.12218	0.009434402	15.4194565	1.8757046	1.8757046	7.319761105085714	11	6.674489091659804	6.674489091659804	7.607230138255402	18	7.5927952571336546
1093186	65.278114	222.54721	6.3052735	8.2894335	9.882688	65.278114	65.278114	0.010227769	14.647334	2.3445077	1.9742348	11.99974826069358	18	11.99974826069358	11.99974826069358	12.49974826069358	3	12.49974826069358
1093221	1968.9379	6462.8306	111.463715	25.454086	14.547374	1968.9379	1968.9379	0.009372048	101.69859	8.905309	2.8644142	9.192271652465802	54	8.903206826147914	8.903206826147914	8.903206826147914	0	8.577960330558223
1093230	85.68649	281.02383	9.501725	9.850897	9.598745	85.68649	85.68649	0.01036381	17.465193	1.9726837	1.9726837	6.540618429383467	18	5.404635368040541	5.404635368040541	5.5057272395982695	12	5.493762070252176
1093258	56.4482	194.35548	6.880278	10.841638	11.130755	56.4482	56.4482	0.01005489	14.129963	1.8465011	1.8465011	13.630678014265037	66	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
1093322	117.687386	408.0978	11.123252	9.35411	7.7704372	117.687386	117.687386	0.010321336	18.827785	1.9643925	1.7550826	8.559972811990695	433	8.559972811990695	8.559972811990695	9.757507548908396	17	9.757507548908396
1093479	62.64124	212.60814	7.3341627	7.1252046	11.2364235	62.64124	62.64124	0.010364636	14.121524	1.7086294	1.7086294	13.630678014265037	99	13.630678014265037	13.630678014265037	13.630678014265037	0	13.341613187947148
1093490	24.567356	84.276054	2.1628609	4.8036847	9.793545	24.567356	24.567356	0.009258196	8.316251	1.439176	1.439176	8.23109000607757	776	8.23109000607757	8.23109000607757	8.33355522065898	16	8.33355522065898
1093539	126.81912	447.26517	11.675802	8.667635	12.901608	126.81912	126.81912	0.0061694416	19.77926	3.1654394	2.738801	7.468966086184148	318	7.468966086184148	7.468966086184148	8.363851095092258	12	7.990673341411059
1093680	137.72581	460.04633	7.472558	13.127318	17.81312	137.72581	137.72581	0.00957055	24.64568	3.3387072	3.021546	11.746512968738196	11	11.746512968738196	11.746512968738196	11.746512968738196	0	11.734547799392102
1094112	7.4407744	25.891268	0.7670931	7.525697	5.4606547	7.4407744	7.4407744	0.00967138	3.9899445	0.9699961	0.6852006	7.161626032339282	93	6.80541884523126	6.80541884523126	6.80541884523126	0	6.449211658123238
1094242	287.52026	951.38544	36.27695	14.635837	14.656729	287.52026	287.52026	0.00923859	37.270992	3.6775842	3.4017253	12.96401134759837	47	10.665781450136326	10.665781450136326	12.333081594026911	14	12.333081594026913
1094254	4.735919	16.717178	0.41765863	9.978286	6.2758846	4.735919	4.735919	0.009706798	3.988814	0.55872494	0.4992382	13.630678014265037	112	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
1094331	24.257404	82.21384	1.7961452	7.067813	12.694973	24.257404	24.257404	0.008496682	7.4352345	2.1099913	1.5669918	13.243825207030495	45	12.884536579405916	12.884536579405916	12.884536579405916	0	12.297344680931705
1094387	14.778624	51.196465	3.1914706	6.2036324	11.494247	14.778624	14.778624	0.008989576	7.195939	1.1584721	1.1584721	10.512563409469715	28	9.862285998816722	9.862285998816722	10.24953977318468	8	10.165755009383696
1094390	88.43199	303.1238	10.474343	11.723484	14.542157	88.43199	88.43199	0.00941905	15.623064	3.5643532	3.2337532	12.959005950371283	414	12.959005950371285	12.959005950371285	12.959005950371283	0	12.941137493823682
1094971	42.79253	156.58737	3.0609565	7.142807	8.745446	42.79253	42.79253	0.00927981	9.470199	1.9172863	1.6204491	13.630678014265037	282	13.341613187947148	13.341613187947148	13.341613187947148	0	13.315213137479308
1094986	1332.1646	4725.3345	120.71532	18.774021	19.549095	1332.1646	1332.1646	0.010536989	100.13725	6.9408226	5.395426	8.12950121167883	15	8.117536042332738	8.117536042332738	8.171055516233945	8	8.171055516233945
1095070	26.303362	90.68964	3.0275936	6.1460857	15.370541	26.303362	26.303362	0.009368387	9.272306	1.6869982	1.6869982	13.630678014265037	17	13.008279854613816	13.008279854613816	13.630678014265037	14	13.630678014265037
1095110	515.0691	1706.7258	59.636364	14.781192	20.925156	515.0691	515.0691	0.009760867	57.59097	4.3923035	4.3923035	12.75151836596528	16	12.75151836596528	12.75151836596528	12.75151836596528	0	12.739553196619186
1095638	28.316648	98.72514	2.8692987	6.6847706	12.617279	28.316648	28.316648	0.008277277	8.884554	1.3991859	1.3991859	10.1987182650296	985	10.1987182650296	10.1987182650296	11.22260907079864	10	10.169534353074026
1095656	135.65439	488.2383	11.970637	6.393398	8.667028	135.65439	135.65439	0.009881036	20.34321	2.3004506	2.3004506	9.91919951522064	683	9.91919951522064	9.91919951522064	10.496845337185922	14	10.496845337185922
1095686	59.240417	209.23122	4.5867925	5.1589694	11.519267	59.240417	59.240417	0.01039413	9.662793	3.0395758	1.9094663	9.726744526827035	434	9.556996419643811	9.556996419643811	9.63575181487074	10	7.8126672479894514
1095754	206.83864	733.8968	17.816576	9.334322	15.831945	206.83864	206.83864	0.008611094	27.11911	3.6567707	3.3898776	9.59137825968562	197	9.59137825968562	9.59137825968562	10.181028325490894	18	9.249068576255455
1095821	6.1620417	20.903313	0.66474086	5.8462276	8.504083	6.1620417	6.1620417	0.010115312	4.445975	0.7804009	0.7804009	11.60490123698269	44	10.375019373352458	10.375019373352458	10.570595335185766	18	10.570595335185766
1095875	492.66498	1622.6855	29.180285	17.14421	13.521589	492.66498	492.66498	0.010200512	51.12464	4.228571	4.2019897	6.8555906394482165	12	5.279642067948914	5.279642067948914	5.392789260714372	5	5.392789260714372
1095927	24.205645	81.557625	3.0591564	11.564282	12.7446995	24.205645	24.205645	0.0096812975	10.6226015	1.3348696	1.3348696	13.630678014265037	173	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
1096044	20.954517	71.51655	2.6588356	5.6282487	10.236292	20.954517	20.954517	0.009144922	7.02339	1.1240298	1.1240298	13.630678014265037	17	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
1096092	34.165123	114.98905	4.2737308	5.4435573	11.184936	34.165123	34.165123	0.009414445	9.049124	1.7395306	1.4361848	12.739553196619186	156	11.774570736748869	11.774570736748869	13.630678014265037	14	13.630678014265037
1096097	76.37038	268.40738	8.6179	7.6993127	11.831277	76.37038	76.37038	0.010184346	15.70644	1.9949727	1.9338053	12.03944303448802	158	6.16312670266497	6.16312670266497	11.048705545818372	14	10.015979492532585
1096266	59.852165	219.63039	6.867742	7.6839514	10.145871	59.852165	59.852165	0.009443731	13.611328	1.5897043	1.5501517	13.630678014265037	54	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
1096318	52.175747	177.23308	5.2523584	7.5056186	8.723099	52.175747	52.175747	0.00988682	11.323412	1.6546308	1.6445993	12.774470827157014	362	12.774470827157014	12.774470827157014	12.774470827157014	0	11.350950050574518
1096395	21.627907	74.344315	1.4491973	6.7371945	35.82093	21.627907	21.627907	0.009960944	8.685772	1.9207014	1.8801912	13.630678014265037	40	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
1096499	76.70917	264.12238	6.7216444	5.8995395	9.200647	76.70917	76.70917	0.00901923	14.304167	1.9671472	1.9671472	10.735738369286851	20	8.853231041302845	8.853231041302845	9.992678374944289	17	9.7036135486264
1096584	139.50061	467.17584	14.689466	8.961453	11.427228	139.50061	139.50061	0.008122153	21.298079	2.6807973	2.5492883	3.912629584516888	13	3.166136014748467	3.166136014748467	3.1750197435780025	20	3.1750197435780025
1096713	12.808146	44.398647	1.3038814	8.133738	11.648479	12.808146	12.808146	0.008787414	6.6061683	0.8595533	0.8595533	6.333790762954012	894	6.032760767290031	6.032760767290031	6.333790762954012	11	5.868275181759838
1096895	68.24048	233.27452	6.462964	9.059438	15.450707	68.24048	68.24048	0.0097619295	13.58692	3.1243308	1.9444746	13.630678014265037	17	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
1097016	132.1431	463.66995	10.572162	10.87035	10.941673	132.1431	132.1431	0.010303166	20.851446	3.0829532	2.2318814	9.89103244292026	278	9.891032442920261	9.891032442920261	9.89103244292026	0	9.355374137242096
1097114	62.70371	215.89384	4.5285735	10.740166	21.268257	62.70371	62.70371	0.008850749	14.587213	2.5912945	2.1406662	12.63929550392688	24	12.276128544699848	12.276128544699848	12.276128544699848	0	11.235916886295753
1097182	55.653175	185.96942	4.6338053	8.874031	16.460453	55.653175	55.653175	0.006712744	13.02149	3.0518675	2.2239223	13.329648018601056	402	13.329648018601056	13.329648018601056	13.341613187947148	12	13.329648018601056
1097191	53.0428	179.15826	4.441359	8.685119	8.780946	53.0428	53.0428	0.010844817	9.978192	2.5767376	1.478439	13.341613187947148	19	10.61660016716109	10.61660016716109	11.002029251421908	13	11.002029251421908
1097213	17.03897	62.935738	1.2915146	5.967028	12.381927	17.03897	17.03897	0.009433103	5.7750363	1.397783	1.1868339	12.35447624726767	609	11.337365148882814	11.337365148882814	12.672410835829051	13	12.363007841187907
1097262	99.79567	341.16925	10.478489	6.2551517	13.068823	99.79567	99.79567	0.0074166907	18.303297	2.3863103	2.3863103	10.691648379280307	663	10.691648379280307	10.691648379280307	10.691648379280307	0	10.07425561685617
1097337	33.48488	111.126884	4.6144924	9.221955	8.237872	33.48488	33.48488	0.01070153	9.368424	1.0799809	1.0799809	12.359481644494752	7	11.494742863466495	11.494742863466495	12.387618019922474	12	12.04276427341964
1097422	21.932611	74.1658	1.8670288	9.026986	5.4542212	21.932611	21.932611	0.009284653	9.287182	0.97134024	0.97134024	7.491433168979464	34	7.350406725212233	7.350406725212233	7.350406725212233	0	5.3326241644062335
1097445	391.85983	1332.8218	28.235468	8.288939	12.14763	391.85983	391.85983	0.0092507545	34.882065	3.752448	3.367787	10.022979148486067	10	9.279919154143506	9.279919154143506	9.599629600587912	12	9.310564774270025
1097525	70.7006	252.5836	4.708826	9.408614	15.766613	70.7006	70.7006	0.009662171	14.800024	2.2937684	2.020634	12.843794269083622	309	12.843794269083622	12.843794269083622	13.200001456191645	11	12.86666812285831
1097611	270.57214	920.7889	20.66555	9.825192	12.417559	270.57214	270.57214	0.009755673	30.42959	3.2408497	3.2343197	9.49992677770248	104	9.499926777702479	9.499926777702479	9.758790740070442	11	8.753785342843358
1097908	20.905844	75.6108	2.334057	7.6345043	12.728189	20.905844	20.905844	0.009080187	8.32107	1.1960313	1.1960313	13.243825207030495	32	12.918263640048993	12.918263640048993	12.99974826069358	14	12.999748260693579
1098006	95.06724	308.20032	10.494556	8.012109	9.225795	95.06724	95.06724	0.00953005	19.266542	2.1099339	2.1099339	12.96401134759837	20	12.643541073585558	12.643541073585558	13.05254836162926	14	12.999748260693579
1098036	82.63979	282.2731	10.069398	9.426301	10.614719	82.63979	82.63979	0.008924478	16.072071	2.1860752	1.8930205	9.527046201135848	461	9.527046201135848	9.527046201135848	9.596369643062454	4	9.221482005174005
1098356	24.832306	87.17716	2.5171864	14.572371	11.671023	24.832306	24.832306	0.010916394	9.783297	0.99709576	0.99709576	9.934074896398952	695	9.929162120439162	9.929162120439162	10.120767129402722	8	9.72398970214688
1098736	33.132095	111.993286	3.205838	7.2005363	7.68984	33.132095	33.132095	0.00882499	7.676843	1.6741384	1.1849242	5.1163163554408095	915	5.1163163554408095	5.1163163554408095	6.333907355568279	12	5.74381253358641
1098814	11.046343	39.592766	0.8708732	6.3578134	14.250153	11.046343	11.046343	0.010268595	5.2789745	1.2049654	1.1109556	9.667962531272796	41	7.381898068648764	7.381898068648764	8.43849898306653	16	8.43849898306653
