query_id,max_metric_value,max_metric_value_depth
1000391,9.365741965714067,14
1000709,6.118028709053716,23
1001153,11.954760380712607,10
1001443,13.630678014265037,0
1001454,10.097307987639761,7
1002477,13.052548361629261,14
1002683,7.4993834523401945,22
1002767,13.630678014265037,0
1003029,10.801628235787604,15
1003138,4.208254137500101,0
1003368,13.329648018601056,0
1003549,8.435472178620046,35
1003601,12.96401134759837,13
1004707,13.630678014265037,11
1004922,12.918263640048993,17
1004924,13.630678014265037,0
1006098,13.630678014265037,26
1006300,13.630678014265037,16
1007,9.666771961378048,0
1007242,4.653717711604541,0
1007812,8.200889142127643,0
1007827,13.630678014265037,0
1007871,9.006453338089486,6
1007959,12.052548361629261,12
1008337,7.980524484550869,13
100856,13.630678014265037,11
1008913,11.67159884159623,10
1008990,10.516058909290205,36
1010067,12.076320105378377,13
1010927,13.630678014265037,11
1011630,6.784516858711482,26
1011964,9.928983603430263,11
1012638,9.395749209508162,12
1012903,13.630678014265037,11
1012920,6.850406725212233,0
1013045,13.630678014265037,0
1013424,6.9719928906306325,6
1013615,9.622948210539196,0
1015483,6.897664051476941,23
1015486,12.86666812285831,28
1016815,6.819355881832265,12
1017028,13.630678014265037,0
1017399,11.152891950063175,0
1018610,13.297344680931705,13
1019058,11.848885562052311,12
1019198,13.630678014265037,0
1019264,5.464263086904791,41
1019976,13.630678014265037,0
1020066,6.49289487715041,0
1020147,12.350230677608993,18
1020710,11.232390689602601,8
1021277,12.54276427341964,5
1021382,10.267907621978953,10
1021449,13.630678014265037,11
1023101,9.262495453772495,0
1023109,10.26883195270601,15
1023133,9.12992547502119,20
1023363,8.809547822275674,10
1024311,9.264559942294701,12
1025772,13.630678014265037,23
1026433,6.58377099649244,11
1026527,7.499204935331296,10
1027723,8.296801355569418,0
1028599,8.236447538213953,17
1028676,10.957315988229869,11
1028924,11.692814977828087,0
1029090,13.630678014265037,14
1029559,8.78877644222041,13
1029618,11.783821703634633,0
1030588,4.726122594047705,121
1032081,4.546992913514202,866
1032826,13.243825207030495,24
1033296,13.329648018601056,9
1033403,13.028618022937074,14
