query_id	NQC	UEF	RSD	OddsRatio	WIG	Scaled NQC	QV-NQC Variant	DenseQPP	SMV	Sigma_max	Sigma_x	max_dcg_value_monoelectra	max_dcg_value_monoelectra_depth	initial_splade_retrieved_dcg_value	monoelectra_reranked_all_dcg_value
1058040	14.796948	52.27761	1.9716469	8.677888	8.066731	14.796948	14.796948	0.009414562	6.1130977	1.3921257	0.9805983	13.630678014265037	250	5.075862675757698	13.315213137479308
1058926	7.538578	26.832008	1.2507894	6.120759	11.089538	7.538578	7.538578	0.009570314	5.607699	0.8240955	0.8240955	11.622769693530294	20	10.955291032630807	11.622769693530294
1059496	16.822538	60.24024	2.8993757	5.933779	9.756522	16.822538	16.822538	0.01013679	7.3376465	1.044782	1.044782	9.441846662750782	12	8.27017459885703	9.441846662750782
1059606	34.141556	121.16836	4.407814	7.53555	17.706865	34.141556	34.141556	0.008801358	11.344425	1.6903332	1.6903332	12.341613187947148	20	11.852411758745463	12.341613187947148
1059871	23.447592	80.13732	3.7031796	13.068518	12.108413	23.447592	23.447592	0.010034945	11.590611	0.9874471	0.9874471	11.411834519848185	28	10.289343738929666	11.122769693530294
1060475	84.232666	279.43347	6.2267528	7.768681	13.086339	84.232666	84.232666	0.009789317	16.146366	1.9883225	1.9883225	11.2501732504086	17	8.930352690333912	10.645643547304983
1062335	4.8582997	18.16667	0.5303603	4.6093073	19.102133	4.8582997	4.8582997	0.0100244405	3.527306	1.082363	1.0807067	8.888733959828947	51	4.477621561043211	7.155949172691058
1062625	241.73694	816.87115	23.228739	14.45782	15.182371	241.73694	241.73694	0.009912905	32.564743	3.3045034	3.2228913	6.31129143556011	14	5.365255665637912	6.022226609242223
1062784	27.600687	95.380424	2.008093	12.382192	12.42193	27.600687	27.600687	0.009141969	12.158305	1.2787753	1.2787753	0.0	0	0.0	0.0
1062818	18.430412	66.33746	1.9730648	9.68833	25.01134	18.430412	18.430412	0.010374546	10.177653	1.4517884	1.4517884	13.243825207030495	11	13.008279854613816	12.954760380712607
1063787	6.5407696	23.811626	0.5142606	17.166561	-inf	6.5407696	6.5407696	0.008181036	7.493817	0.6871375	0.6394731	13.040583192283169	19	9.65807586429916	13.040583192283167
1064294	2.9498549	9.941204	0.28307784	8.931363	11.9135065	2.9498549	2.9498549	0.010237091	3.5645297	0.49129334	0.46875623	8.151436720876214	12	8.122948210539196	7.906195645397177
1064655	480.26834	1797.288	35.613678	20.692337	17.254642	480.26834	480.26834	0.009704909	52.595627	6.473267	4.998334	12.356945959043324	9	12.032051598362933	12.356945959043323
1064656	12.015892	43.455517	0.8150284	6.009214	8.486372	12.015892	12.015892	0.0098902425	5.7089176	0.9458751	0.9458751	6.974235896161738	12	6.5555245074344395	6.974235896161738
1064934	19.585974	68.64463	2.5779145	7.0935535	10.476146	19.585974	19.585974	0.010527553	7.1646767	1.5099314	1.1747992	4.199317320326417	107	3.3698227856723886	3.552988821983009
1065184	8.315041	28.832771	1.3386843	9.112996	12.451724	8.315041	8.315041	0.009446801	7.040131	0.705503	0.705503	13.630678014265037	11	13.341613187947148	13.630678014265037
1065339	71.75451	260.8512	12.558024	12.706647	26.851002	71.75451	71.75451	0.008899075	21.39805	3.0843368	2.573985	12.12912020631406	7	12.106246352539369	12.114685325192312
1065587	176.09134	618.4696	20.588488	7.9264007	14.5936575	176.09134	176.09134	0.010416663	20.31156	7.5588727	3.4160936	13.630678014265037	34	13.297344680931705	13.329648018601056
1066270	60.015377	218.62666	11.264989	12.122892	28.196777	60.015377	60.015377	0.010520239	20.561155	2.4898212	2.3900733	11.727588027273091	14	10.092801982659344	11.727588027273093
1067223	35.637863	129.58301	4.213203	11.047381	13.92617	35.637863	35.637863	0.009391771	12.706569	1.6028045	1.6028045	6.698082318400019	72	6.6973629454344925	5.830887839446355
1067587	15.784819	55.374622	1.7092937	5.6480403	13.030403	15.784819	15.784819	0.010478834	6.6394806	1.67278	1.2812241	4.543559338088345	0	4.543559338088345	4.543559338088345
1067844	75.787315	285.6412	12.080593	8.8438225	34.30346	75.787315	75.787315	0.009983487	19.156586	3.1814082	3.1814082	10.783845674981604	15	7.960108798107244	10.783845674981603
1068703	8.632554	31.01435	2.3297272	8.93713	13.850209	8.632554	8.632554	0.009528869	6.242422	0.8027439	0.8027439	10.241507571511113	67	9.274735239907521	10.241507571511113
1069131	7.818679	27.379364	1.0817417	9.18646	23.779305	7.818679	7.818679	0.010300216	6.4562697	0.95600533	0.95600533	13.630678014265037	11	13.315213137479308	13.014183141815327
1070452	135.41956	495.78656	18.51616	14.075639	17.592794	135.41956	135.41956	0.009375	24.596369	3.1106892	2.9932685	10.330178670519254	15	10.137204574652042	10.330178670519254
1071270	46.431744	168.50336	4.2438855	7.9146585	10.070178	46.431744	46.431744	0.009340161	10.790405	1.5234149	1.4173129	13.630678014265037	0	13.630678014265037	13.200001456191645
1071513	33.049603	110.62557	2.5006058	8.288398	10.242797	33.049603	33.049603	0.009395313	9.955452	1.5782189	1.416968	9.08711867617669	14	7.9541244340830275	9.08711867617669
1071874	791.6035	2817.2722	35.094467	27.493391	29.58487	791.6035	791.6035	0.009341106	93.12161	8.38938	4.986611	5.233099858529701	650	1.6487123143774567	5.233099858529701
1073399	64.91949	242.13112	7.9641924	7.919479	15.171254	64.91949	64.91949	0.008861383	16.37756	2.2937558	2.2937558	13.630678014265037	0	13.630678014265037	13.630678014265037
1073540	54.20837	192.71169	5.455626	7.3974175	9.744051	54.20837	54.20837	0.010074008	13.042319	1.6154917	1.5754379	3.840317323341018	26	1.3770711884305795	3.840317323341018
1074453	43.971775	163.11787	6.7089095	8.237805	11.443532	43.971775	43.971775	0.010230129	13.781669	1.3790984	1.3790984	10.17602292826381	29	8.545093174692353	9.748694049874668
1075557	45.215656	164.47528	4.194062	6.8506923	15.692734	45.215656	45.215656	0.01043778	12.411176	2.2583597	2.000152	10.917018434084168	4	10.84769499215756	10.833260111035813
1075871	193.96109	671.1505	16.09324	11.3711605	13.61255	193.96109	193.96109	0.011023337	27.974966	3.4349275	2.9304492	11.411834519848185	11	11.08493759504022	11.122769693530294
1076910	116.811615	424.79733	11.544501	10.126651	12.676998	116.811615	116.811615	0.010310953	20.973131	2.6056337	2.4233077	13.630678014265037	0	13.630678014265037	13.630678014265037
1077432	527.42316	1849.4788	77.82551	14.582206	11.130511	527.42316	527.42316	0.011896613	50.873215	3.724668	3.724668	11.237200077457798	14	9.984160794874303	11.237200077457798
1078138	17.331924	62.260567	2.317767	8.724092	12.994058	17.331924	17.331924	0.010469043	8.591854	1.1868546	1.1868546	12.774470827157014	16	11.752416255939707	12.774470827157014
1079515	7.9083977	28.781076	1.4558492	6.9608073	11.748157	7.9083977	7.9083977	0.010169005	4.863144	0.8682258	0.8617661	9.78608868051271	32	8.11017104696028	9.78608868051271
1080057	323.345	1094.4597	21.08496	19.68535	17.400114	323.345	323.345	0.008630832	32.691883	7.5462036	1.9748294	7.210318626022307	10	7.112530645105653	7.210318626022307
1080749	329.37622	1133.6926	29.007767	19.757957	18.320923	329.37622	329.37622	0.00978613	35.9726	4.8103848	3.78541	11.910936629873756	11	11.401121844791476	11.910936629873756
1082240	16.263998	60.269135	2.0086024	10.613798	3.6919122	16.263998	16.263998	0.010061853	8.218533	0.7510026	0.7510026	7.962656028003264	45	6.584301648410639	7.70938275085066
1082270	22.248447	78.46601	1.5516324	6.2263875	15.772516	22.248447	22.248447	0.00820362	8.296289	1.4829808	1.4357612	12.551203246072582	20	10.978710641470624	12.551203246072582
1082351	162.74327	555.716	13.160376	17.28504	13.832399	162.74327	162.74327	0.01001913	23.5576	3.7893362	2.568338	9.340398400163725	27	8.707692788709242	9.340398400163723
1082478	133.60132	464.88443	17.81206	10.341584	12.121077	133.60132	133.60132	0.0103908265	25.23098	2.3160815	2.3160815	13.008279854613816	12	12.34751647514866	12.928360330244768
1082488	173.3968	623.4721	16.945686	13.131637	14.788678	173.3968	173.3968	0.009162876	29.426268	2.9694343	2.9694343	12.602798763263264	11	12.044016767709026	12.301768767599283
1082495	59.82412	219.61694	5.0839086	12.034758	33.36741	59.82412	59.82412	0.011244262	15.15574	5.226429	2.3458629	11.244003724039397	12	10.525426468790235	10.641943732711432
1082868	31.803427	109.05128	5.5993915	16.34984	12.549076	31.803427	31.803427	0.00949923	12.974245	1.1221893	1.1151183	13.630678014265037	0	13.630678014265037	13.630678014265037
1082949	58.35995	201.5923	4.106581	9.559862	17.316542	58.35995	58.35995	0.009326816	13.077432	2.7584143	2.2160668	10.578679703523749	83	6.228008565561011	10.578679703523749
1083227	21.050797	71.533066	3.5070388	8.985154	18.193796	21.050797	21.050797	0.007894623	9.916167	1.229961	1.229961	7.10310116121099	0	7.10310116121099	6.543559338088346
1083254	20.2916	73.13092	1.9629966	11.091519	17.420153	20.2916	20.2916	0.00815668	9.809616	1.143166	1.143166	12.66569555439472	0	12.66569555439472	12.376630728076831
1083470	52.91053	185.71457	8.880722	13.6790495	18.067888	52.91053	52.91053	0.010054181	15.334776	1.8420805	1.7953833	7.723003168333928	49	5.881059633663312	7.7230031683339275
1083521	17.552221	59.521866	2.6856706	6.1395316	11.525226	17.552221	17.552221	0.010151895	7.074571	1.1404587	1.140404	12.024083822639216	18	10.904648041484625	11.696653776507393
1083589	164.50964	571.20013	12.053844	12.245468	18.79123	164.50964	164.50964	0.009123895	24.69205	4.2044477	3.197863	8.45069085865717	47	7.575684158748798	7.872561206021395
1083634	81.540955	308.1985	4.503304	9.277177	34.297398	81.540955	81.540955	0.010487563	12.935241	8.859757	3.1409383	12.424088319833457	15	8.613322717272645	11.325633132615692
1083684	64.21653	226.70314	6.770993	12.332805	15.52621	64.21653	64.21653	0.008315583	17.878717	2.091081	2.0126603	8.670205536803905	36	7.744593830946569	8.670205536803905
1083736	17.960865	65.6193	1.3258526	6.544686	16.780787	17.960865	17.960865	0.009172562	7.4505167	1.3139613	1.2725279	5.508000942002037	24	5.39622283614023	5.437777140695345
1083790	210.26462	801.3816	10.448966	16.450825	39.176186	210.26462	210.26462	0.009043211	33.990982	5.9212646	3.9037187	9.554069524789185	6	9.492778284536143	9.524235898895485
1084129	25.971066	90.26843	2.6439097	7.1601305	15.839972	25.971066	25.971066	0.011521115	10.45104	1.4369752	1.4369752	10.613518726644534	33	10.302299419517482	10.613518726644534
1084479	2.79607	9.19588	0.1791044	6.0841885	9.3722105	2.79607	2.79607	0.008823336	2.1908417	0.67360884	0.4235592	8.601350822400862	18	7.127664977127098	7.674489091659803
1084517	21.489855	76.04616	4.2869577	9.840297	9.949362	21.489855	21.489855	0.010848355	11.136858	1.1415039	1.1415039	13.630678014265037	12	12.928360330244768	13.630678014265037
1084748	9.033964	30.756462	1.3864176	5.6350274	15.916372	9.033964	9.033964	0.0085663	4.953241	1.0516756	1.0516756	10.700179973200544	23	9.973971483411232	10.700179973200543
1084824	42.313404	148.1626	10.796039	11.461437	32.998962	42.313404	42.313404	0.007239419	17.033007	2.0286894	2.0286894	9.131387183192135	8	9.113518726644532	8.28608868051271
1084832	24.460258	82.75383	2.4933152	7.6842732	28.876478	24.460258	24.460258	0.009409248	9.922968	1.8964745	1.8895266	13.630678014265037	11	13.297344680931705	13.630678014265037
1084955	34.646286	117.08376	4.2431045	12.38679	6.386281	34.646286	34.646286	0.010863331	11.892669	1.3025497	1.3025497	11.732078087616449	50	8.996695690632494	11.732078087616449
1085016	84.724266	299.23312	12.60388	8.349104	15.169012	84.724266	84.724266	0.010960493	16.039051	2.4708483	2.4021766	9.76303630972912	24	7.911201042624262	9.15673074874248
1085143	128.66788	468.70514	8.274051	10.712262	8.608492	128.66788	128.66788	0.008418194	17.04913	3.04952	2.231186	6.761564397519749	85	2.98713694067948	5.900211281372962
1085235	28.848457	99.75929	1.9788741	8.3643875	10.906845	28.848457	28.848457	0.008747	8.077031	2.2877586	1.2421644	13.341613187947148	125	12.462453539647392	13.341613187947148
1085310	208.75441	751.4532	16.658371	14.148312	14.337316	208.75441	208.75441	0.010104573	33.76082	3.1299176	3.1222503	9.666771961378048	5	9.579124459700344	9.666771961378048
1085420	162.93707	583.88	15.102092	14.191382	13.619572	162.93707	162.93707	0.009565119	28.338457	2.9245157	2.7294896	7.746893974102967	112	7.156799152121098	7.445863978438986
1085421	75.37047	242.79662	15.013357	12.812239	13.778255	75.37047	75.37047	0.011266069	18.944729	2.3454504	2.3348546	13.341613187947148	10	13.274470827157014	13.341613187947148
1085474	418.66843	1578.1343	41.38158	15.793	16.770683	418.66843	418.66843	0.008274086	47.574966	4.349773	4.349773	13.630678014265037	13	13.052548361629261	13.329648018601056
1085598	599.3155	2217.4834	24.99887	19.034946	17.905575	599.3155	599.3155	0.007938383	57.266502	5.4545636	5.4534087	13.630678014265037	11	13.052548361629261	13.630678014265037
1085601	372.99384	1383.8307	23.485243	16.17949	16.334059	372.99384	372.99384	0.010284996	44.297184	4.1408925	4.1373134	10.175944320846764	16	9.719312468482123	10.175944320846764
1085678	111.62506	407.1156	7.8383026	10.883743	10.900975	111.62506	111.62506	0.009024192	17.379576	2.9111123	2.1784074	9.770126688312644	17	8.235116436507521	9.71485687560131
1085741	22.808313	78.32086	3.7002428	9.593632	11.485443	22.808313	22.808313	0.009719312	9.625216	1.0323412	1.0323412	5.463553917977691	14	4.254494511770457	5.174489091659804
1085928	503.15747	1803.2655	33.799404	12.381107	11.38996	503.15747	503.15747	0.0099205775	44.997124	4.384267	3.1767046	11.661502151400455	17	11.314579660255388	11.661502151400457
1086192	80.658485	280.4493	4.337378	12.339128	11.120388	80.658485	80.658485	0.010806255	14.920386	2.9417527	2.1700485	10.2622243154963	34	8.128484259684479	10.262224315496299
1086332	12.788483	46.435863	1.8212497	6.6696806	12.765019	12.788483	12.788483	0.008935819	6.494714	1.1106414	1.1106414	13.130678014265037	27	12.274470827157014	13.130678014265037
1086340	8.367355	28.821634	1.3740684	5.81627	9.563356	8.367355	8.367355	0.00905916	4.7531962	0.8204881	0.803555	13.297344680931705	39	11.67937060794806	12.595471753088027
1086366	28.519598	100.865105	4.339475	7.1788316	12.341151	28.519598	28.519598	0.0084680775	10.886806	1.0653837	1.0653837	11.10490123698269	14	10.517795234250086	11.10490123698269
1086468	15.759402	55.292637	3.0952501	8.441966	14.372195	15.759402	15.759402	0.010122511	8.605704	1.1062506	1.1062506	13.341613187947148	11	13.02614831116142	13.341613187947148
1086686	93.338844	309.9872	8.443377	9.775166	9.547445	93.338844	93.338844	0.0090081245	18.278032	2.098145	2.098145	10.893966063300578	8	10.622324937353701	10.49402349050097
1086708	20.98464	71.69969	2.160459	9.446235	4.9330606	20.98464	20.98464	0.009726631	7.901927	1.0116551	1.005409	13.630678014265037	16	13.028618022937074	13.630678014265037
1086713	19.878338	70.15266	4.014235	5.6461205	14.390088	19.878338	19.878338	0.008046237	8.298011	1.4144833	1.4144833	11.294441757424046	9	11.237200077457798	10.59646226432975
1086763	23.735426	79.805176	3.3805096	11.418822	5.3558445	23.735426	23.735426	0.0096792905	9.785843	1.1301113	1.1301113	9.769386822512883	19	9.693079390578594	9.769386822512885
1086892	8.124658	29.18478	0.7200976	5.403447	7.6873484	8.124658	8.124658	0.008768626	4.880834	0.8224414	0.8224414	13.341613187947148	27	11.933544244480752	13.341613187947148
1087071	34.885483	128.87129	4.1154	7.7322226	9.069038	34.885483	34.885483	0.01021597	11.449699	1.3058407	1.3058407	7.099981735497211	16	5.805326223963965	7.099981735497211
1087139	520.9829	1981.5901	42.92833	17.08446	10.991671	520.9829	520.9829	0.009823432	45.097244	4.4654355	4.053198	4.894761127969283	8	4.82337319752047	4.00706988574929
1087153	46.561714	151.61629	7.851166	8.036045	10.062334	46.561714	46.561714	0.012200254	11.890893	1.4859427	1.4859427	9.71804842974815	18	9.228730407932199	9.71804842974815
1087161	15.807902	58.73841	1.4304698	7.1595163	12.422186	15.807902	15.807902	0.009455776	6.3139763	1.5174443	1.2527163	11.58577603002567	16	11.170698482216146	10.586766541267393
1087569	150.39435	511.42456	16.56965	12.722409	10.497682	150.39435	150.39435	0.010764155	23.13506	2.3612077	2.138377	11.746512968738196	0	11.746512968738196	11.734547799392102
1087577	82.72461	284.75626	9.351101	8.488058	14.84094	82.72461	82.72461	0.010610829	18.449556	2.1869457	2.1869457	13.630678014265037	12	12.99974826069358	13.630678014265037
1087678	150.48361	585.82007	46.738632	14.020974	29.530743	150.48361	150.48361	0.010091474	35.091946	3.5835345	3.5835345	13.05254836162926	11	12.397688269365617	13.052548361629261
1087736	147.08966	530.65826	17.37983	11.35665	15.253585	147.08966	147.08966	0.010070704	25.924288	2.7055562	2.677706	11.60490123698269	15	10.331195622513606	11.60490123698269
1087791	10.017178	35.997166	1.2113955	4.3741474	20.371498	10.017178	10.017178	0.009653552	5.009982	1.1102239	1.1102239	13.630678014265037	0	13.630678014265037	13.630678014265037
1087841	537.6792	1809.0782	50.539276	13.141703	14.253975	537.6792	537.6792	0.008607076	45.306538	5.451482	3.767881	10.411568280680491	83	9.050215164533704	10.411568280680491
1087852	60.050987	211.1275	3.3984113	10.443552	14.341094	60.050987	60.050987	0.009977467	16.390442	2.2423038	2.0522828	10.112954908448014	7	9.064354936032284	9.534825255812239
1088028	1129.0488	3906.5703	76.1747	14.904444	15.649052	1129.0488	1129.0488	0.009996942	68.50582	6.5160604	6.4999185	10.175944320846764	5	10.132120570007913	9.842610987513432
1088075	65.85642	222.18056	4.5529037	7.7402787	13.395655	65.85642	65.85642	0.00897469	13.160097	2.668695	1.9366916	12.666414927360249	45	12.359481644494753	12.666414927360247
1088134	107.768394	391.21124	11.362878	10.156231	14.309694	107.768394	107.768394	0.010526845	21.146282	2.4099534	2.4099534	13.028618022937074	12	12.71921502829593	13.028618022937074
1088308	12.907519	44.918015	1.0671337	9.154148	5.112696	12.907519	12.907519	0.009208706	7.23549	0.86765033	0.86765033	10.059820735734425	14	9.064244822402001	9.420452009510024
1088406	54.463757	196.20981	6.009672	7.2144203	8.580758	54.463757	54.463757	0.00882369	12.417308	1.4910531	1.4910531	9.71804842974815	0	9.71804842974815	9.67721349815856
1088578	221.83849	777.7019	31.435465	7.8375964	11.8701935	221.83849	221.83849	0.010891278	27.945675	2.8899245	2.8899245	13.05254836162926	0	13.052548361629261	12.450488370301299
1088647	23.7584	87.74994	1.4383979	5.9653845	9.940064	23.7584	23.7584	0.009920696	9.255372	1.2795835	1.279355	13.630678014265037	11	13.297344680931705	13.630678014265037
1088648	39.136543	140.47148	6.655194	9.528071	9.742042	39.136543	39.136543	0.010023142	11.762281	1.5834458	1.2712564	7.200889142127643	11	6.899859146463662	7.1889239727815495
108871	6.040892	19.867628	0.5297741	8.160099	11.444926	6.040892	6.040892	0.008688977	4.9540157	0.74090475	0.74090475	11.271123147472764	12	10.914548722308513	10.681028325490894
1088837	94.020355	326.32782	11.192663	11.597859	8.6073065	94.020355	94.020355	0.008834561	22.281368	1.7990167	1.7990167	10.78471959360906	268	10.130196613297386	10.495654767291173
1088964	142.64757	521.8936	11.266908	12.08284	12.238891	142.64757	142.64757	0.012003805	21.796486	3.353675	2.7660153	9.195588635277392	6	9.164943015150874	9.195588635277392
1089001	89.55948	316.2219	9.30029	8.74459	12.046744	89.55948	89.55948	0.009534773	15.626297	4.5076437	2.1018813	7.907538291548199	18	7.409158023893811	7.618473465230311
1089029	218.51904	804.65216	17.451761	9.779003	18.544373	218.51904	218.51904	0.009920105	35.90106	3.8495417	3.8495417	12.954760380712608	0	12.954760380712607	12.928360330244768
1089032	26.445572	88.0926	2.4237387	7.6355624	11.216409	26.445572	26.445572	0.007779065	9.992404	1.5577635	1.5577635	13.630678014265037	0	13.630678014265037	13.630678014265037
1089136	150.36763	505.51724	22.35971	15.247298	14.328807	150.36763	150.36763	0.01019473	23.601768	3.195191	2.4618146	13.630678014265037	13	13.297344680931705	13.630678014265037
1089424	414.49643	1494.1234	19.39675	20.652508	11.733125	414.49643	414.49643	0.012266553	40.934002	4.5251675	4.4622335	6.646836546902578	16	6.339183891071558	5.779642067948914
1089441	1509.2589	5498.4614	76.35632	18.988014	19.01144	1509.2589	1509.2589	0.010522717	85.5019	8.140347	7.7150064	8.360736568486983	11	8.071671742169094	8.071671742169094
1089490	180.55869	632.4779	14.667258	8.982281	8.653395	180.55869	180.55869	0.008999854	27.52937	2.239525	2.2347634	5.974235896161739	6	5.399766525196368	5.974235896161739
1089577	35.232166	125.31566	3.0574005	6.9088435	6.3568964	35.232166	35.232166	0.01031992	9.493086	1.3713853	1.2498056	10.005830064903993	13	8.920452009510024	10.005830064903993
1089830	6.892966	25.008078	0.45638755	5.7973766	8.737376	6.892966	6.892966	0.010568956	3.7664177	1.1685494	0.82482237	9.34740636151838	3	9.216476607946921	9.029760403596178
1089861	209.85976	711.0288	7.497826	13.261174	11.642053	209.85976	209.85976	0.009947017	32.299377	3.476042	3.0771158	10.273718287913168	11	8.631208666183236	9.337895800801011
1090039	39.25638	143.82176	4.018983	8.403796	12.244971	39.25638	39.25638	0.0104120625	12.497514	1.4856666	1.4849056	11.291094077739794	44	9.486927163999049	10.700999255757926
1090132	46.187534	153.16046	6.071835	10.372484	13.244294	46.187534	46.187534	0.010339269	13.156262	2.094993	1.922671	13.297344680931705	17	11.35447624726767	12.418185032631948
1090280	49.828533	166.44768	4.754209	8.550115	10.069744	49.828533	49.828533	0.010230837	13.22595	1.5555203	1.4948361	11.261872180587	11	9.480400603612042	11.261872180587
1090401	66.83842	229.79802	4.61403	10.811145	10.438146	66.83842	66.83842	0.0101383235	15.077112	2.0417953	2.0363173	10.835441192172286	12	9.992764270685894	10.235916886295753
1090562	22.381628	75.52977	2.7667012	9.376795	8.898136	22.381628	22.381628	0.009053726	9.798314	1.0971413	1.0971413	12.91049187369716	0	12.910491873697161	12.274470827157014
1090652	17.857283	59.92393	1.8987439	8.076817	10.489209	17.857283	17.857283	0.007464494	6.423181	1.8944862	0.9894122	6.729658994779284	36	4.464263086904791	6.729658994779284
1090662	158.45688	552.49365	7.462515	9.760754	9.252974	158.45688	158.45688	0.010818284	22.966179	2.811938	2.4394603	9.647912993588722	0	9.647912993588722	7.943501910887956
1090682	13.873725	50.407047	0.9903439	5.734418	7.6556187	13.873725	13.873725	0.009526271	5.7752085	0.94880146	0.94880146	11.60490123698269	21	8.132756270095788	11.60490123698269
1091173	34.14517	120.18333	2.9804037	9.928737	14.352576	34.14517	34.14517	0.009735839	10.097111	2.6189117	1.5240489	9.470119592561412	16	8.793158566261999	9.470119592561412
1091254	56.850838	185.8645	3.6101923	10.2814665	13.458181	56.850838	56.850838	0.010020664	12.371582	2.9633815	2.2628732	13.341613187947148	0	13.341613187947148	13.341613187947148
1091399	97.20639	318.53564	4.763398	10.782586	9.033564	97.20639	97.20639	0.009384212	15.708461	3.06436	2.0515323	13.05254836162926	0	13.052548361629261	12.75151836596528
1091458	11.858675	42.20498	1.4835534	4.927179	9.994164	11.858675	11.858675	0.008257888	5.058548	1.007092	0.8665431	13.630678014265037	0	13.630678014265037	13.630678014265037
1091482	150.55844	509.77472	11.118078	12.864567	13.084341	150.55844	150.55844	0.0088840695	24.764582	3.1343796	2.667631	10.741507571511113	25	10.452442745193224	10.741507571511113
1091494	244.96667	818.2196	17.78396	16.497623	13.68945	244.96667	244.96667	0.010310009	35.531292	3.5392244	3.475541	9.752594772948608	12	9.115761732175638	9.752594772948608
1091634	211.24382	715.8184	42.591652	11.381827	11.164569	211.24382	211.24382	0.009929785	28.614975	3.05195	3.05195	13.630678014265037	0	13.630678014265037	13.630678014265037
1091922	34.262974	117.24514	2.373925	10.900257	12.915648	34.262974	34.262974	0.009289731	11.039598	1.8377378	1.6480619	13.630678014265037	0	13.630678014265037	13.630678014265037
1091923	233.03294	836.10535	11.968483	17.421764	9.056819	233.03294	233.03294	0.009948433	28.044575	3.3568177	3.3568177	5.921161178437124	9	5.754494511770458	5.921161178437124
1091984	66.94425	228.28159	4.5963817	8.037773	10.236557	66.94425	66.94425	0.011729442	13.488304	2.0601878	1.8353548	9.868251210412865	14	8.989196610282784	9.868251210412865
1092032	20.310146	71.353775	1.8841327	7.96631	11.729868	20.310146	20.310146	0.009554374	7.106114	1.9222597	1.4075257	10.148003145450357	14	9.430352690333912	10.148003145450355
1092103	8.42579	28.30163	1.0465859	18.23667	2.840689	8.42579	8.42579	0.010485204	6.745184	0.48825306	0.48825306	13.329648018601056	15	12.985406000839125	13.040583192283167
1092215	106.149155	374.64468	6.174571	12.780321	12.221492	106.149155	106.149155	0.009588261	20.12156	2.5298412	2.331195	9.05499385551624	49	8.19570522789166	9.05499385551624
1092228	102.0399	357.20966	6.088788	8.418402	12.20673	102.0399	102.0399	0.009604319	16.211826	2.521231	2.3032155	13.630678014265037	0	13.630678014265037	13.630678014265037
1092255	26.557816	89.57305	4.9696827	10.670832	12.77148	26.557816	26.557816	0.010204052	9.845432	1.6150086	1.4531515	13.630678014265037	0	13.630678014265037	13.630678014265037
1092452	876.883	2924.2415	40.406433	21.645163	18.381428	876.883	876.883	0.010391771	62.94035	8.574087	5.078635	8.236095403304654	42	7.715324023249391	7.90276206997132
1092535	10.975974	37.07478	1.2256461	5.378933	7.953023	10.975974	10.975974	0.009614472	5.0836463	0.813583	0.78099823	9.308517778110806	52	7.544278711053872	8.994109386242576
1092611	43.549686	149.53893	12.675745	10.34541	16.203926	43.549686	43.549686	0.009394368	15.020052	1.3882073	1.3882073	13.329648018601056	20	13.040583192283167	13.329648018601056
1092747	142.64001	457.12637	12.290704	10.778298	9.132736	142.64001	142.64001	0.010229539	17.251497	3.6085062	2.379055	10.369809018363844	6	10.308517778110804	9.381866808977232
1092756	329.07465	1139.4572	23.75053	12.935534	10.923316	329.07465	329.07465	0.010289479	37.313847	3.4661605	3.2558324	9.106448840895242	0	9.106448840895242	7.859116836141369
1092912	5.045367	16.543316	0.49889743	10.146122	7.7845097	5.045367	5.045367	0.009205517	4.0600166	0.5703122	0.551153	12.387618019922474	14	11.954000553144201	12.387618019922474
1093029	8.182786	27.89958	0.93395936	6.057627	7.8634195	8.182786	8.182786	0.010550555	4.84397	0.8333809	0.8333809	13.341613187947148	19	12.652072667505793	13.315213137479308
1093040	64.47808	221.94548	6.595456	13.161654	14.063716	64.47808	64.47808	0.009255479	16.315065	2.1349304	2.1349304	13.630678014265037	0	13.630678014265037	13.630678014265037
1093084	16.05146	54.69191	1.3707244	5.744966	7.896479	16.05146	16.05146	0.009235046	5.5188456	1.8456447	1.1360348	9.579932197813136	39	5.525690881540741	9.567967028467042
1093086	49.12218	166.33835	4.1853976	12.032753	12.559256	49.12218	49.12218	0.009434402	15.4194565	1.8757046	1.8757046	6.6667959327250195	101	5.747613347068495	5.908298119116605
1093186	65.278114	222.54721	6.3052735	8.2894335	9.882688	65.278114	65.278114	0.010227769	14.647334	2.3445077	1.9742348	12.130678014265037	4	11.99974826069358	12.130678014265037
1093221	1968.9379	6462.8306	111.463715	25.454086	14.547374	1968.9379	1968.9379	0.009372048	101.69859	8.905309	2.8644142	9.00010529471138	0	9.00010529471138	8.711040468393492
1093230	85.68649	281.02383	9.501725	9.850897	9.598745	85.68649	85.68649	0.01036381	17.465193	1.9726837	1.9726837	6.727742326393318	8	5.965742287438723	6.71330744527157
1093258	56.4482	194.35548	6.880278	10.841638	11.130755	56.4482	56.4482	0.01005489	14.129963	1.8465011	1.8465011	13.274470827157014	9	13.200001456191645	12.941137493823682
1093322	117.687386	408.0978	11.123252	9.35411	7.7704372	117.687386	117.687386	0.010321336	18.827785	1.9643925	1.7550826	8.999088342717029	149	7.486606288761281	8.897054792141697
1093479	62.64124	212.60814	7.3341627	7.1252046	11.2364235	62.64124	62.64124	0.010364636	14.121524	1.7086294	1.7086294	13.274470827157014	20	12.413117711010228	13.274470827157014
