query_id,max_metric_value,max_metric_value_depth
1000391,10.26883195270601,28
1000709,7.147191151217535,16
1001153,11.6987182650296,9
1001443,13.630678014265037,0
1001454,10.21510752104327,20
1002477,12.999748260693579,9
1002683,7.814848329125923,13
1002767,13.630678014265037,0
1003029,11.032051598362932,15
1003138,5.062889502806897,218
1003368,13.630678014265037,15
1003549,8.201584543746199,19
1003601,13.630678014265037,22
1004707,13.630678014265037,11
1004922,13.630678014265037,17
1004924,13.630678014265037,0
1006098,13.630678014265037,15
1006300,12.96401134759837,49
1007,9.666771961378048,0
1007242,5.593731132305302,13
1007812,8.50438884956728,11
1007827,13.630678014265037,0
1007871,9.307483333753467,37
1007959,12.769324898118251,14
1008337,7.7624028325052,7
100856,13.630678014265037,12
1008913,12.152072667505793,27
1008990,9.198341912231623,12
1010067,11.684283383907852,13
1010927,13.630678014265037,11
1011630,7.710140109013407,19
1011964,9.351659219501618,5
1012638,9.730326201080395,15
1012903,13.630678014265037,11
1012920,7.281083283285625,31
1013045,13.630678014265037,0
1013424,9.378990326222205,27
1013615,9.622948210539196,0
1015483,6.880240351105931,16
1015486,12.621427047379273,21
1016815,8.236447538213953,23
1017028,13.630678014265037,0
1017399,11.78725527906049,19
1018610,13.630678014265037,16
1019058,12.049920054910537,14
1019198,13.630678014265037,0
1019264,5.561606311644851,41
1019976,13.630678014265037,0
1020066,6.49289487715041,0
1020147,10.815299033220914,19
1020710,10.709430940086307,3
1021277,12.652072667505793,19
1021382,10.449933500494424,15
1021449,13.630678014265037,11
1023101,9.262495453772495,0
1023109,10.090121509276203,7
1023133,10.479993832632669,20
1023363,9.509801017773738,10
1024311,9.032853388557326,10
1025772,13.630678014265037,12
1026433,6.47758357584599,11
1026527,7.470623803726982,22
1027723,8.601553557298438,23
1028599,8.919613574524574,576
1028676,12.029674507854573,115
1028924,11.692814977828087,0
1029090,12.597941464863682,16
1029559,7.966822990244896,0
1029618,13.052548361629261,13
1030588,4.868812559203726,12
1032081,3.912629584516888,79
1032826,12.653730385048625,24
1033296,13.297344680931705,0
1033403,13.028618022937074,15
1033727,1.3154648767857289,72
103383,12.727588027273093,25
1033927,7.376806775680073,13
1034263,6.989390150249013,18
1034783,12.985406000839125,23
1035058,9.236095403304654,0
1035666,12.797344680931705,13
1036149,12.412123150487364,8
1036271,13.341613187947148,12
1036295,12.941137493823682,38
1036485,13.630678014265037,0
1036600,7.73819787702408,9
1036645,13.630678014265037,12
1037249,12.68428338390785,18
1037662,12.898971460527664,19
1038905,9.052724409232502,13
1039681,9.802495428889369,32
1040034,7.29834895948197,18
1040068,13.014183141815327,25
1040154,13.052548361629261,10
1040401,12.56563812719433,12
1040633,13.630678014265037,21
1040694,2.962801378733845,44
1040886,13.630678014265037,0
1042505,11.138395144546795,11
1043670,6.516354018913372,3
1044289,8.12088372201699,15
1045590,13.040583192283167,13
1045600,13.630678014265037,0
1046416,10.783533072995452,0
1046469,8.860465430210786,12
1046614,10.660690157167636,0
1046750,13.130678014265037,12
1046828,4.6553374439501525,44
1047561,10.765219860271252,18
1047663,2.7073230812473543,0
1048273,13.630678014265037,0
1048549,11.578501186514849,11
1048621,4.415937731277994,11
1048730,13.630678014265037,0
1050353,13.630678014265037,0
1051333,13.630678014265037,0
1051454,7.880154455364324,0
1051491,7.108599225159053,47
1051755,4.8770711884305795,0
1051877,13.630678014265037,12
1052350,13.630678014265037,20
1052548,5.135849255056936,11
1052985,9.881812172907159,11
1053104,10.60155355729844,65
1053445,10.560811246976145,188
1053465,12.630678014265037,21
1054018,10.127953607766282,0
1055009,8.296708734302124,91
1055035,11.864744166147783,13
1055269,13.630678014265037,13
1055324,13.630678014265037,0
1055889,6.850406725212233,5
1056025,11.356945959043323,65
1056286,7.499204935331296,18
1056884,13.028618022937074,13
1057117,9.032853388557326,9
1057190,10.034332589091258,9
1057219,13.630678014265037,16
1057367,12.109906634209775,16
1057536,11.018607228482907,7
1057939,13.630678014265037,14
1058036,5.7051347117863225,95
1058040,13.630678014265037,250
1058926,11.622769693530294,20
1059496,9.441846662750782,12
1059606,12.341613187947148,20
1059871,11.411834519848183,28
1060475,11.2501732504086,17
1062335,8.888733959828947,51
1062625,6.31129143556011,14
1062784,0.0,0
1062818,13.243825207030495,11
1063787,13.040583192283167,19
1064294,8.151436720876214,12
1064655,12.356945959043323,9
1064656,6.974235896161738,12
1064934,4.199317320326417,107
1065184,13.630678014265037,11
1065339,12.12912020631406,7
1065587,13.630678014265037,34
1066270,11.727588027273093,14
1067223,6.698082318400019,72
1067587,4.543559338088345,0
1067844,10.783845674981603,15
1068703,10.241507571511113,67
1069131,13.630678014265037,11
1070452,10.330178670519254,15
1071270,13.630678014265037,0
1071513,9.08711867617669,14
1071874,5.233099858529701,650
1073399,13.630678014265037,0
1073540,3.840317323341018,26
1074453,10.17602292826381,29
1075557,10.917018434084168,4
1075871,11.411834519848183,11
1076910,13.630678014265037,0
1077432,11.237200077457798,14
1078138,12.774470827157014,16
1079515,9.78608868051271,32
1080057,7.210318626022307,10
1080749,11.910936629873756,11
1082240,7.962656028003264,45
1082270,12.551203246072582,20
1082351,9.340398400163723,27
1082478,13.008279854613816,12
1082488,12.602798763263264,11
1082495,11.244003724039395,12
1082868,13.630678014265037,0
1082949,10.578679703523749,83
1083227,7.10310116121099,0
1083254,12.66569555439472,0
1083470,7.7230031683339275,49
1083521,12.024083822639215,18
1083589,8.45069085865717,47
1083634,12.424088319833457,15
1083684,8.670205536803905,36
1083736,5.508000942002037,24
1083790,9.554069524789183,6
1084129,10.613518726644534,33
1084479,8.601350822400862,18
1084517,13.630678014265037,12
1084748,10.700179973200543,23
1084824,9.131387183192137,8
1084832,13.630678014265037,11
1084955,11.732078087616449,50
1085016,9.76303630972912,24
1085143,6.761564397519749,85
1085235,13.341613187947148,125
1085310,9.666771961378048,5
1085420,7.746893974102967,112
1085421,13.341613187947148,10
1085474,13.630678014265037,13
1085598,13.630678014265037,11
1085601,10.175944320846764,16
1085678,9.770126688312645,17
1085741,5.463553917977691,14
1085928,11.661502151400457,17
1086192,10.262224315496299,34
1086332,13.130678014265037,27
1086340,13.297344680931705,39
1086366,11.10490123698269,14
1086468,13.341613187947148,11
1086686,10.893966063300578,8
1086708,13.630678014265037,16
1086713,11.294441757424046,9
1086763,9.769386822512885,19
1086892,13.341613187947148,27
1087071,7.099981735497211,16
1087139,4.894761127969283,8
1087153,9.71804842974815,18
1087161,11.58577603002567,16
1087569,11.746512968738196,0
1087577,13.630678014265037,12
1087678,13.052548361629261,11
1087736,11.60490123698269,15
1087791,13.630678014265037,0
1087841,10.411568280680491,83
1087852,10.112954908448014,7
1088028,10.175944320846764,5
1088075,12.666414927360247,45
1088134,13.028618022937074,12
1088308,10.059820735734423,14
1088406,9.71804842974815,0
1088578,13.052548361629261,0
1088647,13.630678014265037,11
1088648,7.200889142127643,11
108871,11.271123147472764,12
1088837,10.78471959360906,268
1088964,9.195588635277392,6
1089001,7.907538291548199,18
1089029,12.954760380712607,0
1089032,13.630678014265037,0
1089136,13.630678014265037,13
1089424,6.646836546902578,16
1089441,8.360736568486983,11
1089490,5.974235896161739,6
1089577,10.005830064903993,13
1089830,9.34740636151838,3
1089861,10.273718287913168,11
1090039,11.291094077739794,44
1090132,13.297344680931705,17
1090280,11.261872180587,11
1090401,10.835441192172286,12
1090562,12.910491873697161,0
1090652,6.729658994779284,36
1090662,9.647912993588722,0
1090682,11.60490123698269,21
1091173,9.470119592561412,16
1091254,13.341613187947148,0
1091399,13.052548361629261,0
1091458,13.630678014265037,0
1091482,10.741507571511113,25
1091494,9.752594772948608,12
1091634,13.630678014265037,0
1091922,13.630678014265037,0
1091923,5.921161178437124,9
1091984,9.868251210412865,14
1092032,10.148003145450355,14
1092103,13.329648018601056,15
1092215,9.05499385551624,49
1092228,13.630678014265037,0
1092255,13.630678014265037,0
1092452,8.236095403304654,42
1092535,9.308517778110806,52
1092611,13.329648018601056,20
1092747,10.369809018363844,6
1092756,9.106448840895242,0
1092912,12.387618019922474,14
1093029,13.341613187947148,19
1093040,13.630678014265037,0
1093084,9.579932197813136,39
1093086,6.6667959327250195,101
1093186,12.130678014265037,4
1093221,9.00010529471138,0
1093230,6.727742326393318,8
1093258,13.274470827157014,9
1093322,8.999088342717029,149
1093479,13.274470827157014,20
1093490,10.627953607766282,9
1093539,7.927817004882481,10
1093680,11.715867348611678,10
1094112,6.80541884523126,0
1094242,12.918263640048993,11
1094254,12.436053489179551,0
1094331,13.630678014265037,0
1094387,10.61660016716109,45
1094390,13.329648018601056,13
1094971,13.630678014265037,0
1094986,7.899859146463662,0
1095070,13.630678014265037,0
1095110,12.75151836596528,12
1095638,12.941137493823682,13
1095656,11.014713793733526,94
1095686,11.742986772045043,7
1095754,9.479155397647219,16
1095821,11.21804842974815,0
1095875,6.210318626022307,49
1095927,13.630678014265037,0
1096044,13.630678014265037,0
1096092,12.090754986500125,77
1096097,13.200001456191645,0
1096266,13.630678014265037,0
1096318,13.341613187947148,48
1096395,13.630678014265037,11
1096499,9.821739697866313,0
1096584,4.187352150980323,8
1096713,7.727563809384417,15
1096895,13.630678014265037,0
1097016,8.809547822275674,294
1097114,12.653730385048625,12
1097182,13.341613187947148,11
1097191,12.283088316818857,30
1097213,13.341613187947148,14
1097262,10.691648379280307,11
1097337,13.341613187947148,37
1097422,7.7930484526317185,0
1097445,9.640371910910206,11
1097525,12.595471753088027,30
1097611,9.904648041484625,19
1097908,13.630678014265037,23
1098006,13.014183141815327,35
1098036,8.599083845522784,11
1098356,7.742443446682758,0
1098736,12.680849808481995,22
1098814,9.112173611087853,12
1098828,13.052548361629261,13
1098851,4.61596422053151,16
1098854,12.297344680931705,42
1098921,11.455658270687035,64
1099107,11.93814194904873,12
1099487,10.245791126367012,0
1099528,11.461108424090712,3
1099683,6.865453335074884,84
1099776,12.680849808481995,14
1100035,12.99974826069358,14
1100039,3.917813498752873,198
1100209,12.03901137048194,11
1100219,10.973971483411232,11
1100293,8.769589310868756,20
1100405,9.650991964699621,18
1100442,10.79251780071352,0
1100454,7.11070169887848,4
1100467,13.630678014265037,13
1100646,13.630678014265037,109
1100691,12.954760380712607,54
1100797,13.630678014265037,0
1100827,1.7933128653822248,18
1100952,13.341613187947148,13
1101002,12.265219860271252,11
1101211,4.658771019376009,18
1101263,13.630678014265037,12
1101423,11.032230115371831,27
1101444,12.910936629873756,10
1101480,8.989837375831266,84
1101871,9.005289208947366,12
1101990,10.859660161503655,15
1102002,10.462618042806044,0
1102249,10.71804842974815,55
1102424,13.630678014265037,0
114451,13.630678014265037,13
114688,10.052812774379767,43
116491,13.200001456191645,14
117956,13.630678014265037,12
118658,13.630678014265037,17
119647,12.293997001247453,11
119755,5.8117361917367045,13
1215,10.342689594930476,0
121719,13.630678014265037,0
128500,9.790426871438683,14
129341,13.630678014265037,12
129524,6.605165649733196,0
130670,13.630678014265037,0
131754,12.368911128389415,11
132263,13.315213137479308,11
135081,11.393739357056033,2
135243,10.652275155861666,26
135303,13.329648018601056,26
135321,13.630678014265037,11
135880,10.943325863284713,31
136341,13.630678014265037,0
137338,11.752416255939707,10
138272,9.946585820810173,227
138403,13.297344680931705,15
139574,13.630678014265037,0
13989,13.341613187947148,35
142831,10.71804842974815,0
